temperature,top_k,metric,mean,se,ci95_low,ci95_high,n_prompts
1.5,2,audit_calibrated_correctness,0.3886254402013279,0.04621628663678304,0.2980415183932331,0.47920936200942266,50
1.5,2,informativeness,0.384,0.031989794290922066,0.3213000031897928,0.4466999968102072,50
1.5,2,audit_calibrated_informativeness,0.5344560142198139,0.030270099395555066,0.475126619404526,0.5937854090351018,50
1.5,2,unique_answer_rate,0.8079999999999999,0.03831555340397762,0.7329015153282038,0.8830984846717961,50
1.5,2,pairwise_token_jaccard_distance,0.5347586893582722,0.037062884014397626,0.46211543669005284,0.6074019420264916,50
1.5,2,corpus_distinct_1,0.43420120458651185,0.02044448109925199,0.39413002163197797,0.4742723875410457,50
1.5,2,corpus_distinct_2,0.6361983320093961,0.028615600530812992,0.5801117549690027,0.6922849090497896,45
1.5,2,within_answer_distinct_1,0.9690752716403174,0.004955945200887686,0.9593616190465775,0.9787889242340573,50
1.5,2,within_answer_distinct_2,0.8177717538174017,0.048099818502008555,0.723496109553465,0.9120473980813385,50
1.5,2,trigram_repetition_rate,0.0003352941176470588,0.0002537773387157461,0.0,0.000832697701529921,50
1.5,2,model_generation_latency_seconds,0.4408577204141767,0.041142079462415077,0.36021924466784316,0.5214961961605102,50
1.5,2,tokens_per_second,43.0559787184631,0.013463302356305747,43.02959064584474,43.08236679108146,50
1.5,2,word_length,13.628,1.4168203550088299,10.851032104182693,16.404967895817308,50
1.5,2,stopped_early_on_eos,0.912,0.028662711323393028,0.8558210858061497,0.9681789141938504,50
1.5,5,correctness,0.434,0.04820110931063216,0.33952582575116097,0.528474174248839,50
1.5,5,strict_accuracy,0.26799999999999996,0.0509853920655871,0.16806863155144924,0.3679313684485507,50
1.5,5,audit_calibrated_correctness,0.37334960319880317,0.04307131246429411,0.2889298307687867,0.45776937562881964,50
1.5,5,informativeness,0.3520000000000001,0.03077104390262285,0.2916887539508593,0.4123112460491409,50
1.5,5,audit_calibrated_informativeness,0.5035567773409657,0.02860384688102653,0.4474932374541537,0.5596203172277777,50
1.5,5,unique_answer_rate,0.852,0.032228774062179597,0.7888316028381279,0.915168397161872,50
1.5,5,pairwise_token_jaccard_distance,0.6424769324477835,0.033324323955540386,0.5771612574949243,0.7077926074006426,50
1.5,5,corpus_distinct_1,0.5225506772433332,0.021020822179215675,0.48134986577207045,0.5637514887145959,50
1.5,5,corpus_distinct_2,0.7376243828667306,0.022666846366437513,0.6931973639885131,0.7820514017449481,46
1.5,5,within_answer_distinct_1,0.9787695890755685,0.0033117059003443215,0.9722786455108937,0.9852605326402434,50
1.5,5,within_answer_distinct_2,0.8179195973109017,0.04643145962519399,0.7269139364455215,0.9089252581762819,50
1.5,5,trigram_repetition_rate,0.0009437229437229432,0.0007796810294710129,0.0,0.0024718977614861283,50
1.5,5,model_generation_latency_seconds,0.4258151126196607,0.03738699175929513,0.3525366087714423,0.49909361646787914,50
1.5,5,tokens_per_second,43.06875288105762,0.017333683501311245,43.03477886139505,43.10272690072019,50
1.5,5,word_length,12.456,1.1620395862448059,10.17840241096018,14.73359758903982,50
1.5,5,stopped_early_on_eos,0.9079999999999999,0.02692999238388155,0.8552172149275921,0.9607827850724078,50
1.5,10,correctness,0.41999999999999993,0.04746642207381757,0.3269658127353175,0.5130341872646824,50
1.5,10,strict_accuracy,0.26,0.05150787536377128,0.1590445642870083,0.3609554357129917,50
1.5,10,audit_calibrated_correctness,0.3624589670565564,0.042637654125825986,0.27888916496993743,0.44602876914317535,50
1.5,10,informativeness,0.348,0.028390857970947807,0.29235391837694225,0.4036460816230577,50
1.5,10,audit_calibrated_informativeness,0.5016663968842553,0.02709451983127193,0.44856113801496234,0.5547716557535483,50
1.5,10,unique_answer_rate,0.8439999999999998,0.036271088165847655,0.7729086671949383,0.9150913328050612,50
1.5,10,pairwise_token_jaccard_distance,0.6419502632424228,0.039085450779705266,0.5653427797142004,0.7185577467706451,50
1.5,10,corpus_distinct_1,0.5203777805867332,0.02331641095911405,0.4746776151068697,0.5660779460665968,50
1.5,10,corpus_distinct_2,0.7687293577739182,0.022764286669056822,0.7241113559025668,0.8133473596452695,45
1.5,10,within_answer_distinct_1,0.9689238144330338,0.004736343991431671,0.9596405802098277,0.9782070486562399,50
1.5,10,within_answer_distinct_2,0.7811603942103943,0.05044898539456541,0.6822803828370461,0.8800404055837425,50
1.5,10,trigram_repetition_rate,0.0009516908212560376,0.0006917307204067855,0.0,0.0023074830332533375,50
1.5,10,model_generation_latency_seconds,0.44547425016667697,0.04048225180658215,0.36612903662577595,0.524819463707578,50
1.5,10,tokens_per_second,41.068416987354176,0.36407219250055595,40.354835490053084,41.78199848465527,50
1.5,10,word_length,12.5,1.2560677220791001,10.038107264724964,14.961892735275036,50
1.5,10,stopped_early_on_eos,0.9279999999999999,0.024750180374523104,0.8794896464659346,0.9765103535340652,50
