temperature,top_k,prompt_id,correctness,strict_accuracy,audit_calibrated_correctness,informativeness,audit_calibrated_informativeness,within_answer_distinct_1,within_answer_distinct_2,trigram_repetition_rate,model_generation_latency_seconds,tokens_per_second,word_length,stopped_early_on_eos,unique_answer_rate,pairwise_token_jaccard_distance,corpus_distinct_1,corpus_distinct_2
0.1,5,46,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,1.0,1.0,0.0,0.371473437640816,43.0717739213165,14.0,1.0,0.2,0.0,0.2,0.2
0.1,5,47,0.8,0.8,0.750142346331012,0.7,0.8620455949042359,0.9233032075137337,0.99375,0.0,0.9381751853972673,42.860338737895646,32.6,1.0,0.8,0.5134713809553347,0.3353658536585366,0.5157232704402516
0.1,5,48,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,1.0,0.0,0.11604196499101815,43.08790459676577,2.0,1.0,0.2,0.0,0.2,0.2
0.1,5,49,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.06950149592012161,43.164592278609646,1.0,1.0,0.2,0.0,0.2,
0.1,10,0,1.0,1.0,0.9301689860834991,0.5,0.6384244957296022,1.0,1.0,0.0,0.43431823630817235,41.46010130173322,14.0,1.0,0.2,0.0,0.2,0.2
0.1,10,1,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.1828142497688532,43.76029431754512,6.0,1.0,0.4,0.20000000000000004,0.2,0.24
0.1,10,2,0.5,0.0,0.3375,0.25,0.3901646843549863,1.0,1.0,0.0,0.2746590207796544,43.69108481877424,9.0,1.0,0.2,0.0,0.2,0.2
0.1,10,3,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.18252031961455936,43.83081220587201,6.0,1.0,0.4,0.11428571428571428,0.23333333333333334,0.28
0.1,10,4,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.09121520938351746,43.852408936956614,2.0,1.0,0.2,0.0,0.2,0.2
0.1,10,5,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,1.0,0.0,0.06855727522633966,43.759103392964796,2.0,1.0,0.2,0.0,0.2,0.2
0.1,10,6,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,0.9583333333333334,1.0,0.0,0.6167877808213234,43.775385462634866,24.0,1.0,0.2,0.0,0.18333333333333332,0.2
0.1,10,7,0.0,0.0,0.03003578732106339,0.45,0.5887725334546791,0.9627705627705628,1.0,0.0,0.5587637260556221,43.693936117098794,17.2,1.0,0.8,0.5031860168816691,0.3404255319148936,0.5393258426966292
0.1,10,8,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.04633885226212436,43.19182426711426,1.0,1.0,0.2,0.0,0.2,
0.1,10,9,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.06825808123685415,43.951031592274475,1.0,1.0,0.2,0.0,0.2,
0.1,10,10,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,0.9615384615384615,1.0,0.0,0.7154593630228192,43.34473162866941,26.0,1.0,0.2,0.0,0.19230769230769232,0.2
0.1,10,11,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,0.0,0.0,0.06882371813990171,43.594183363511874,1.0,1.0,0.2,0.0,0.2,
0.1,10,12,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.4103273059707135,43.86742073392277,13.0,1.0,0.2,0.0,0.2,0.2
0.1,10,13,0.4,0.0,0.2760071574642128,0.25,0.3901646843549863,1.0,1.0,0.0,0.1878219808451831,43.59071410678923,6.2,1.0,0.4,0.29333333333333333,0.4838709677419355,0.5384615384615384
0.1,10,14,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,0.0,0.0,0.0682904701214283,43.93008123606669,1.0,1.0,0.2,0.0,0.2,
0.1,10,15,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.1823782688006758,43.86492350028649,6.0,1.0,0.2,0.0,0.2,0.2
0.1,10,16,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.393694567354396,43.200585946106585,8.0,1.0,0.2,0.0,0.2,0.2
0.1,10,17,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.5020879599731416,43.81706613128211,18.0,1.0,0.2,0.0,0.18888888888888888,0.2
0.1,10,18,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,0.8258536585365854,1.0,0.0,1.094738281564787,43.84613299818493,40.2,0.0,0.4,0.034285714285714294,0.17412935323383086,0.20918367346938777
0.1,10,19,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,0.0,0.0,0.04558826354332264,43.87125333027544,1.0,1.0,0.2,0.0,0.2,
0.1,10,20,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.3043097014073282,42.74217064536822,11.0,1.0,0.4,0.15,0.21818181818181817,0.28
0.1,10,21,0.0,0.0,0.03003578732106339,0.35,0.4894686089048327,0.9692307692307693,1.0,0.0,0.5159411422442645,43.8031647776548,13.6,1.0,0.4,0.2823529411764706,0.25,0.30158730158730157
0.1,10,22,0.4,0.0,0.27600715746421267,0.25,0.3901646843549863,0.8882812949226612,0.9939393939393939,0.0,1.1646464797202498,41.04261909824693,32.0,0.2,0.6,0.3442605382233865,0.275,0.34838709677419355
0.1,10,23,0.5,0.0,0.3375,0.25,0.3901646843549863,1.0,1.0,0.0,0.16002028826624154,43.74465955130357,3.0,1.0,0.2,0.0,0.2,0.2
0.1,10,24,0.0,0.0,0.03003578732106339,0.45,0.5887725334546791,0.8797911547911548,1.0,0.0,1.031637105997652,39.76969828754992,30.0,0.8,0.8,0.5087840606028189,0.3146853146853147,0.4057971014492754
0.1,10,25,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,1.0,1.0,0.0,0.23652943219058215,38.07975435057618,5.0,1.0,0.2,0.0,0.2,0.2
0.1,10,26,1.0,1.0,0.9301689860834991,0.9,0.8701666960020248,0.8886984126984128,0.9762820512820513,0.0,1.1938030276447535,39.72311787946506,27.0,0.2,0.6,0.2707234617985125,0.22699386503067484,0.27848101265822783
0.1,10,27,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.20305344061926003,39.40771054539934,5.0,1.0,0.2,0.0,0.2,0.2
0.1,10,28,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,0.888888888888889,1.0,0.0,0.9813309621531516,39.74913126438614,18.0,1.0,0.2,0.0,0.17142857142857143,0.2
0.1,10,29,0.5,0.0,0.3375,0.25,0.3901646843549863,0.9719267654751527,1.0,0.0,1.228366910154,39.09086152851839,35.8,0.0,0.4,0.20444444444444443,0.25,0.2742857142857143
0.1,10,30,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.34458224615082145,37.88999005057008,7.0,1.0,0.2,0.0,0.2,0.2
0.1,10,31,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.053019859641790346,37.76863201194914,1.0,1.0,0.2,0.0,0.2,
0.1,10,32,0.0,0.0,0.03003578732106339,0.5,0.6384244957296022,1.0,1.0,0.0,0.48579157516360283,39.13557552311694,10.0,1.0,0.4,0.22857142857142856,0.28,0.28888888888888886
0.1,10,33,0.5,0.0,0.3375,0.75,0.9179508696978944,1.0,1.0,0.0,0.39613218340091405,37.94530357844688,8.0,1.0,0.2,0.0,0.2,0.2
0.1,10,34,0.2,0.2,0.21006242707355055,0.4,0.4797938635249447,1.0,0.2,0.0,0.12980885785073032,38.660935257813186,2.2,1.0,0.4,0.4,0.7272727272727273,1.0
0.1,10,35,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.4671485970262438,38.6068081214411,11.0,1.0,0.2,0.0,0.2,0.2
0.1,10,36,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.346731480024755,40.39427910264066,12.0,1.0,0.2,0.0,0.2,0.2
0.1,10,37,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,1.0,0.0,0.3509339001961052,37.078918886167365,11.0,1.0,0.2,0.0,0.2,0.2
0.1,10,38,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.40907861799933015,39.13815543933325,14.0,1.0,0.2,0.0,0.2,0.2
0.1,10,39,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.2835687913931906,38.84901152110725,8.0,1.0,0.2,0.0,0.2,0.2
0.1,10,40,0.5,0.0,0.3375,0.25,0.3901646843549863,0.9333333333333332,1.0,0.0,0.4266600620467216,39.84492694096022,15.0,1.0,0.2,0.0,0.18666666666666668,0.2
0.1,10,41,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,0.0,0.0,0.07371504376642402,40.71474679732408,1.0,1.0,0.2,0.0,0.2,
0.1,10,42,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,1.0,0.0,0.10099717895500362,39.64306726145079,2.0,1.0,0.2,0.0,0.2,0.2
0.1,10,43,0.9,0.8,0.8116351888667992,0.6,0.7727597465067639,1.0,0.8,0.0,0.38964538061991333,37.77368370560587,7.4,1.0,0.4,0.3555555555555555,0.24324324324324326,0.25
0.1,10,44,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,0.0,0.0,0.057242908794432834,38.45684992125228,1.0,1.0,0.4,0.0,0.2,
0.1,10,45,0.3,0.2,0.2715552696093379,0.4,0.5453738836984912,0.9229145795765712,1.0,0.0,0.9008468570187688,38.505140852764825,28.4,1.0,0.6,0.5512033377250768,0.4068965517241379,0.5714285714285714
0.1,10,46,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,1.0,1.0,0.0,0.40158065464347603,39.86932705874017,14.0,1.0,0.2,0.0,0.2,0.2
0.1,10,47,0.8,0.8,0.750142346331012,0.7,0.8620455949042359,0.9751196172248804,1.0,0.0,0.9066247693728655,37.63484934095347,28.2,1.0,0.6,0.3744530244530244,0.3191489361702128,0.45588235294117646
0.1,10,48,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,1.0,0.0,0.13197084218263622,38.018890960865505,2.0,1.0,0.2,0.0,0.2,0.2
0.1,10,49,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.07784635922871527,38.54421444051131,1.0,1.0,0.2,0.0,0.2,
0.3,1,0,1.0,1.0,0.9301689860834991,0.5,0.6384244957296022,1.0,1.0,0.0,0.4173102191649377,43.1335051970628,14.0,1.0,0.2,0.0,0.2,0.2
0.3,1,1,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.1851861865725368,43.1998204480657,6.0,1.0,0.4,0.2,0.2,0.24
0.3,1,2,0.5,0.0,0.3375,0.25,0.3901646843549863,1.0,1.0,0.0,0.2787983939982951,43.04220013334752,9.0,1.0,0.2,0.0,0.2,0.2
0.3,1,3,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.18565535400994113,43.09099509860159,6.0,1.0,0.2,0.0,0.2,0.2
0.3,1,4,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.09279536860994989,43.10569370601938,2.0,1.0,0.2,0.0,0.2,0.2
0.3,1,5,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,1.0,0.0,0.06941059203818434,43.22109986794143,2.0,1.0,0.2,0.0,0.2,0.2
0.3,1,6,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,0.9583333333333334,1.0,0.0,0.6243868666235357,43.24242440546029,24.0,1.0,0.2,0.0,0.18333333333333332,0.2
0.3,1,7,0.0,0.0,0.03003578732106339,0.3,0.4398166466299095,0.9904761904761905,1.0,0.0,0.4554489830508828,43.06715126132715,12.6,1.0,0.6,0.370703933747412,0.32857142857142857,0.46153846153846156
0.3,1,8,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.0463301306124776,43.1685218272204,1.0,1.0,0.2,0.0,0.2,
0.3,1,9,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.06946741640567775,43.18582998083376,1.0,1.0,0.2,0.0,0.2,
0.3,1,10,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,0.9615384615384615,1.0,0.0,0.7186095646116882,43.138914481598555,26.0,1.0,0.2,0.0,0.19230769230769232,0.2
0.3,1,11,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,0.0,0.0,0.06961200861260292,43.09609587608874,1.0,1.0,0.2,0.0,0.2,
0.3,1,12,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.4176651269663125,43.096743557101576,13.0,1.0,0.2,0.0,0.2,0.2
0.3,1,13,0.5,0.0,0.3375,0.25,0.3901646843549863,1.0,1.0,0.0,0.13951306319795548,43.00709062832898,4.0,1.0,0.2,0.0,0.2,0.2
0.3,1,14,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,0.0,0.0,0.06987881520763037,42.93154795442606,1.0,1.0,0.2,0.0,0.2,
0.3,1,15,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.18752972055226563,42.66207832092927,6.0,1.0,0.2,0.0,0.2,0.2
0.3,1,16,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.3943175301421434,43.11247981973003,8.0,1.0,0.2,0.0,0.2,0.2
0.3,1,17,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.5101208492647856,43.127045178505924,18.0,1.0,0.2,0.0,0.18888888888888888,0.2
0.3,1,18,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,0.825,1.0,0.0,1.115835234383121,43.01754455763147,40.0,0.0,0.2,0.0,0.165,0.2
0.3,1,19,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,0.0,0.0,0.046442952286452024,43.06365214578684,1.0,1.0,0.2,0.0,0.2,
0.3,1,20,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.30107282954268155,43.17893608925006,11.0,1.0,0.2,0.0,0.18181818181818182,0.2
0.3,1,21,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.5342683193739504,43.04964923675794,14.0,1.0,0.2,0.0,0.2,0.2
0.3,1,22,0.5,0.0,0.3375,0.25,0.3901646843549863,0.9032258064516128,1.0,0.0,1.1145209015812725,43.06813879369074,31.0,0.0,0.2,0.0,0.17419354838709677,0.2
0.3,1,23,0.5,0.0,0.3375,0.25,0.3901646843549863,1.0,1.0,0.0,0.1620055019855499,43.20844185858846,3.0,1.0,0.2,0.0,0.2,0.2
0.3,1,24,0.0,0.0,0.03003578732106339,0.5,0.6384244957296022,0.8648648648648649,1.0,0.0,1.1111149583477526,43.19985677414654,37.0,0.0,0.2,0.0,0.17222222222222222,0.2
0.3,1,25,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,1.0,1.0,0.0,0.2097005081363022,42.920011717613036,5.0,1.0,0.2,0.0,0.2,0.2
0.3,1,26,1.0,1.0,0.9301689860834991,0.85,0.886094753900648,0.8912698412698411,0.9846153846153847,0.0,1.1133330842945726,43.11391456538557,27.6,0.0,0.4,0.24999999999999994,0.21818181818181817,0.2625
0.3,1,27,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.18545108176767816,43.13808630070855,5.0,1.0,0.2,0.0,0.2,0.2
0.3,1,28,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,0.888888888888889,1.0,0.0,0.9058852051384747,43.05188839929092,18.0,1.0,0.2,0.0,0.17142857142857143,0.2
0.3,1,29,0.5,0.0,0.3375,0.25,0.3901646843549863,0.972972972972973,1.0,0.0,1.112549305986613,43.14426045845781,37.0,0.0,0.2,0.0,0.1945945945945946,0.2
0.3,1,30,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.3015451352111995,43.11131152506383,7.0,1.0,0.2,0.0,0.2,0.2
0.3,1,31,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.04675221862271424,42.780375402904305,1.0,1.0,0.2,0.0,0.2,
0.3,1,32,0.0,0.0,0.03003578732106339,0.5,0.6384244957296022,1.0,1.0,0.0,0.440153417410329,43.166767604054435,10.0,1.0,0.2,0.0,0.2,0.2
0.3,1,33,0.5,0.0,0.3375,0.75,0.9179508696978944,1.0,1.0,0.0,0.3480444877874106,43.09798212836258,8.0,1.0,0.2,0.0,0.2,0.2
0.3,1,34,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,0.0,0.0,0.09337252154946322,42.83923150962251,1.0,1.0,0.2,0.0,0.2,
0.3,1,35,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.4176195280160755,43.10147955738138,11.0,1.0,0.2,0.0,0.2,0.2
0.3,1,36,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.32579687554389236,42.97179791111225,12.0,1.0,0.2,0.0,0.2,0.2
0.3,1,37,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,1.0,0.0,0.30134420436806975,43.140045763572694,11.0,1.0,0.2,0.0,0.2,0.2
0.3,1,38,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.3715921230148524,43.05804430105387,14.0,1.0,0.2,0.0,0.2,0.2
0.3,1,39,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.25530774402432144,43.08535930522213,8.0,1.0,0.2,0.0,0.2,0.2
0.3,1,40,0.5,0.0,0.3375,0.25,0.3901646843549863,0.9333333333333332,1.0,0.0,0.39417702574282887,43.12785917834094,15.0,1.0,0.2,0.0,0.18666666666666668,0.2
0.3,1,41,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,0.0,0.0,0.06963663022033868,43.08081284186267,1.0,1.0,0.2,0.0,0.2,
0.3,1,42,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,1.0,0.0,0.09306816216558214,42.98023050226788,2.0,1.0,0.2,0.0,0.2,0.2
0.3,1,43,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,1.0,1.0,0.0,0.39423262476921084,43.12179491948163,9.0,1.0,0.2,0.0,0.2,0.2
0.3,1,44,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,0.0,0.0,0.0468715575523674,42.66997608983435,1.0,1.0,0.2,0.0,0.2,
0.3,1,45,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,0.9565217391304348,1.0,0.0,0.6955061574466527,43.134087273789035,23.0,1.0,0.2,0.0,0.19166666666666668,0.2
0.3,1,46,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,1.0,1.0,0.0,0.3723569250199944,42.969832209703505,14.0,1.0,0.2,0.0,0.2,0.2
0.3,1,47,0.8,0.6,0.6931013916500994,0.65,0.8061403201105776,0.950877192982456,1.0,0.0,0.779738977830857,43.102889810735505,28.0,1.0,0.6,0.49993534204060525,0.3357142857142857,0.4740740740740741
0.3,1,48,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,1.0,0.0,0.1161307061091065,43.05496289060976,2.0,1.0,0.2,0.0,0.2,0.2
0.3,1,49,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.06946287681348619,43.18854916638466,1.0,1.0,0.2,0.0,0.2,
0.3,2,0,1.0,1.0,0.9301689860834991,0.6,0.7502350453169192,0.9846153846153847,1.0,0.0,0.3990142044611275,43.095321096937155,13.2,1.0,0.6,0.5567028985507246,0.38235294117647056,0.4603174603174603
0.3,2,1,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.18584173517301678,43.047879361628546,6.0,1.0,0.4,0.13333333333333336,0.2,0.24
0.3,2,2,0.6,0.2,0.4560337972166998,0.35,0.4894686089048327,1.0,1.0,0.0,0.3287207464221865,43.188118976614064,10.8,1.0,0.6,0.65,0.5,0.5102040816326531
0.3,2,3,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.1851427733432501,43.20994035691202,6.0,1.0,0.4,0.1714285714285714,0.23333333333333334,0.28
0.3,2,4,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,0.8,0.0,0.08811524780467148,43.13080310227153,1.8,1.0,0.4,0.2,0.2222222222222222,0.25
0.3,2,5,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,1.0,0.0,0.07005162821151312,42.82657751506484,2.0,1.0,0.2,0.0,0.2,0.2
0.3,2,6,0.6,0.6,0.5701157065785248,0.65,0.8061403201105776,0.8580401002506266,0.993103448275862,0.0,0.838950898591429,43.136214764188416,31.4,1.0,1.0,0.4991912519853695,0.27388535031847133,0.3881578947368421
0.3,2,7,0.1,0.0,0.09152862985685072,0.5,0.6446778082483375,0.9000333740333742,1.0,0.0,0.7318926930427552,42.91357154371168,22.8,1.0,1.0,0.674954275609448,0.42016806722689076,0.6578947368421053
0.3,2,8,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.04670839500613504,42.82102182163743,1.0,1.0,0.2,0.0,0.2,
0.3,2,9,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.06952655599452551,43.14920513662327,1.0,1.0,0.2,0.0,0.2,
0.3,2,10,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,0.9558974358974359,1.0,0.0,0.737930158432573,43.09375772922713,26.8,1.0,0.6,0.14454869727047143,0.23880597014925373,0.2868217054263566
0.3,2,11,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,0.0,0.0,0.07000845097936684,42.85306184097662,1.0,1.0,0.2,0.0,0.2,
0.3,2,12,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.42051666183397174,42.804818510292066,13.0,1.0,0.2,0.0,0.2,0.2
0.3,2,13,0.3,0.0,0.21451431492842535,0.25,0.3901646843549863,1.0,1.0,0.0,0.2611182592343539,42.88452611521207,9.0,1.0,0.6,0.6733333333333333,0.4444444444444444,0.475
0.3,2,14,0.5,0.0,0.3375,0.0,0.1919952537422417,1.0,0.0,0.0,0.06985773583874103,42.945633432153166,1.0,1.0,0.2,0.0,0.2,
0.3,2,15,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.1857491367962211,43.06891126719796,6.0,1.0,0.2,0.0,0.2,0.2
0.3,2,16,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,1.0,1.0,0.0,0.3946789174340665,43.073038312510946,8.0,1.0,0.2,0.0,0.2,0.2
0.3,2,17,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,0.9888888888888889,1.0,0.0,0.5124788935761899,42.92946186763565,18.0,1.0,0.4,0.02352941176470589,0.18888888888888888,0.2235294117647059
0.3,2,18,0.6,0.2,0.4560337972166998,0.45,0.5950258459734143,0.8771158665895509,0.9947368421052631,0.0,0.8093919160310179,43.00695523887279,28.8,0.8,1.0,0.7666831008719812,0.4896551724137931,0.75
0.3,2,19,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,0.0,0.0,0.04644298381172118,43.06357192254959,1.0,1.0,0.2,0.0,0.2,
0.3,2,20,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.3012112666852772,43.159099368505636,11.0,1.0,0.4,0.15,0.21818181818181817,0.28
0.3,2,21,0.1,0.0,0.0915286298568507,0.4,0.5391205711797559,0.9916666666666668,1.0,0.0,0.5631197282578796,42.9740283029538,15.8,1.0,0.8,0.5117481024667933,0.4430379746835443,0.5945945945945946
0.3,2,22,0.3,0.0,0.21451431492842543,0.25,0.3901646843549863,0.9018153889121632,1.0,0.0,1.1065401583909988,43.01857826690736,32.4,0.2,1.0,0.45098478305715145,0.2857142857142857,0.3782051282051282
0.3,2,23,0.5,0.0,0.3375,0.25,0.3901646843549863,1.0,1.0,0.0,0.16204655617475505,43.19748453149988,3.0,1.0,0.2,0.0,0.2,0.2
0.3,2,24,0.0,0.0,0.03003578732106339,0.4,0.5391205711797559,0.8831581581581581,1.0,0.0,0.8347978163976222,43.126364579250435,25.6,0.8,1.0,0.6308318946807172,0.47863247863247865,0.6517857142857143
0.3,2,25,1.0,1.0,0.9301689860834991,0.75,0.9179508696978944,1.0,1.0,0.0,0.19926864653825757,43.156823565722775,4.8,1.0,0.6,0.33333333333333337,0.2916666666666667,0.3684210526315789
0.3,2,26,1.0,1.0,0.9301689860834991,0.85,0.886094753900648,0.9041094171528954,0.9575899141116533,0.0,1.0815092523116618,43.089062364093465,24.8,0.2,1.0,0.4450455059514834,0.29936305732484075,0.4342105263157895
0.3,2,27,0.2,0.0,0.15302147239263802,0.25,0.3901646843549863,1.0,1.0,0.0,0.14848580276593565,43.09607664566502,4.2,1.0,0.4,0.5142857142857145,0.3333333333333333,0.375
0.3,2,28,0.0,0.0,0.03003578732106339,0.25,0.3901646843549863,0.9063492063492063,1.0,0.0,0.7388709530234336,43.05073461774512,14.8,1.0,0.6,0.3221967963386728,0.27710843373493976,0.358974358974359
0.3,2,29,0.5,0.0,0.3375,0.35,0.4894686089048327,0.965260098808486,1.0,0.0,1.1158682454377413,43.015939848731556,34.4,0.0,1.0,0.42678724420007014,0.3275862068965517,0.4260355029585799
0.3,2,30,0.0,0.0,0.03003578732106339,0.3,0.4398166466299095,1.0,1.0,0.0,0.42768486998975275,42.981803887174095,8.0,1.0,0.6,0.28363636363636363,0.3,0.4
0.3,2,31,0.0,0.0,0.03003578732106339,0.0,0.1919952537422417,1.0,0.0,0.0,0.047210122877731873,42.36445469949453,1.0,1.0,0.2,0.0,0.2,
0.3,2,32,0.0,0.0,0.03003578732106339,0.5,0.6384244957296022,0.9692307692307691,1.0,0.0,0.49126225695945325,43.155761679110206,10.6,1.0,0.4,0.12307692307692308,0.24074074074074073,0.30612244897959184
0.3,2,33,0.5,0.0,0.3375,0.75,0.9179508696978944,1.0,1.0,0.0,0.35047723464667796,42.79894336749416,8.0,1.0,0.2,0.0,0.2,0.2
0.3,2,34,0.4,0.4,0.39008906682603767,0.55,0.5694230426949031,1.0,0.4,0.0,0.13931518099270757,43.049451561497634,3.4,1.0,0.6,0.6444444444444445,0.5882352941176471,0.75
0.3,2,35,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.4176495625637472,43.098353236790636,11.0,1.0,0.2,0.0,0.2,0.2
0.3,2,36,0.8,0.8,0.750142346331012,0.25,0.3901646843549863,1.0,1.0,0.0,0.33968219687230883,42.9783712089278,12.6,1.0,0.6,0.13740384615384613,0.25396825396825395,0.29310344827586204
0.3,2,37,0.5,0.0,0.3375,0.0,0.1919952537422417,0.9833333333333332,1.0,0.0,0.30638404437340794,43.08271856031262,11.2,1.0,0.4,0.17142857142857143,0.25,0.3137254901960784
0.3,2,38,0.5,0.0,0.3375,0.5,0.6384244957296022,1.0,1.0,0.0,0.3745311973616481,42.725421581532096,14.0,1.0,0.2,0.0,0.2,0.2
0.3,2,39,1.0,1.0,0.9301689860834991,0.25,0.3901646843549863,1.0,1.0,0.0,0.26437189974822106,43.12401839835327,8.4,1.0,0.4,0.2,0.2857142857142857,0.35135135135135137
0.3,2,40,0.7,0.4,0.5745675944333997,0.4,0.5453738836984912,0.9532832080200502,1.0,0.0,0.4365376246161759,43.06922843591615,16.2,1.0,0.8,0.5723523322372428,0.41975308641975306,0.5526315789473685
