prompt_id,decoding_mode,temperature,top_p,top_k,repetitions,unique_answer_rate,pairwise_token_jaccard_distance,mean_word_length,mean_latency_seconds,mean_token_entropy_nats,mean_effective_support_size,mean_retained_support_size,mean_max_token_probability
8,pure_top_p,0.7,0.9,0,5,0.2,0.0,1.0,0.04655517255887384,0.1679665893316269,1.199622761115375,1.5,0.9474997818469999
8,pure_top_p,0.7,0.95,0,5,0.2,0.0,1.0,0.04652237249538298,0.1679665893316269,1.199622761115375,1.5,0.9474997818469999
8,pure_top_p,1.5,0.6,0,5,0.2,0.0,1.0,0.0465872720815241,0.0,1.0,1.0,1.0
8,pure_top_p,1.5,0.9,0,5,0.8,0.8461066505074989,17.2,0.5222838719375431,0.8668882076318065,11.009136263797387,1003.9611111111111,0.7519967991030878
8,pure_top_p,1.5,0.95,0,5,0.4,0.4,6.6,0.19256552224978804,1.3149191561973457,4.189990009417634,7715.012121212121,0.7298205828124826
9,pure_top_k,0.3,1.0,1,5,0.2,0.0,1.0,0.07161796316504475,0.0,1.0,1.0,1.0
9,pure_top_k,0.3,1.0,5,5,0.2,0.0,1.0,0.07116890838369723,0.0084176946089285,1.0085248813437022,5.0,0.9987163146336874
9,pure_top_k,0.3,1.0,10,5,0.2,0.0,1.0,0.07195390472188586,0.0084176946089296,1.008524881343703,10.0,0.9987163146336874
9,pure_top_k,0.3,1.0,30,5,0.2,0.0,1.0,0.07131128730252381,0.0084176946089297,1.008524881343703,31.0,0.9987163146336874
9,pure_top_k,0.7,1.0,1,5,0.2,0.0,1.0,0.07181905331090091,0.0,1.0,1.0,1.0
9,pure_top_k,0.7,1.0,5,5,0.2,0.0,1.0,0.07169965663924807,0.0968160884513054,1.112290182174621,5.0,0.9717745979626974
9,pure_top_k,0.7,1.0,10,5,0.2,0.0,1.0,0.07108625499531622,0.0968185177346943,1.112292792723375,10.0,0.9717744191487633
9,pure_top_k,0.7,1.0,30,5,0.2,0.0,1.0,0.07185707921162243,0.0968195109138226,1.1122938597564789,31.0,0.9717743794123332
9,pure_top_k,1.5,1.0,1,5,0.2,0.0,1.0,0.07149594817310569,0.0,1.0,1.0,1.0
9,pure_top_k,1.5,1.0,5,5,0.4,0.0,1.0,0.06692375922575591,0.2452793582032124,1.3219829924324897,5.0,0.9034313340981802
9,pure_top_k,1.5,1.0,10,5,0.4,0.0,1.0,0.06662627765908834,0.253529713427027,1.333134739161234,10.0,0.9025933086872101
9,pure_top_k,1.5,1.0,30,5,0.4,0.0,1.0,0.057216088194400015,0.28797700001547727,1.3856000889631859,30.7,0.8872091015179953
9,pure_top_p,0.3,0.6,0,5,0.2,0.0,1.0,0.07180786952376361,0.0,1.0,1.0,1.0
9,pure_top_p,0.3,0.9,0,5,0.2,0.0,1.0,0.07175688417628402,0.0,1.0,1.0,1.0
9,pure_top_p,0.3,0.95,0,5,0.2,0.0,1.0,0.07148220622912047,0.0,1.0,1.0,1.0
9,pure_top_p,0.7,0.6,0,5,0.2,0.0,1.0,0.07152122789993876,0.0,1.0,1.0,1.0
9,pure_top_p,0.7,0.9,0,5,0.2,0.0,1.0,0.07139547094702715,0.0,1.0,1.0,1.0
9,pure_top_p,0.7,0.95,0,5,0.2,0.0,1.0,0.07418581275269384,0.0966502428054809,1.112120547249672,1.3333333333333333,0.971787691116333
9,pure_top_p,1.5,0.6,0,5,0.2,0.0,1.0,0.07185420533642166,0.0,1.0,1.0,1.0
9,pure_top_p,1.5,0.9,0,5,0.4,0.0,1.0,0.0670492445118725,0.20524316032727552,1.2750887394497255,1.3666666666666665,0.9091899196306865
9,pure_top_p,1.5,0.95,0,5,0.4,0.0,1.0,0.06707807453349231,0.3335871477921804,1.439931514740548,893.6333333333334,0.8966895858446758
10,pure_top_k,0.3,1.0,1,5,0.2,0.0,26.0,0.7396290874108672,0.0,1.0,1.0,1.0
10,pure_top_k,0.3,1.0,5,5,1.0,0.1396244649348098,26.6,0.7565822809003293,0.0755994614881749,1.0982654221955646,5.019354838709678,0.978062630732488
10,pure_top_k,0.3,1.0,10,5,0.6,0.10217745217745215,26.4,0.7331265478394926,0.07166717817720178,1.0942995716886839,10.04459203036053,0.978338944991128
10,pure_top_k,0.3,1.0,30,5,0.4,0.05714285714285716,26.4,0.7372224076651037,0.06607511097364105,1.084640211076445,30.177517106549363,0.9808959212470963
10,pure_top_k,0.7,1.0,1,5,0.2,0.0,26.0,0.7238495758734643,0.0,1.0,1.0,1.0
10,pure_top_k,0.7,1.0,5,5,1.0,0.5261903682237483,29.4,0.813682749029249,0.26834181800386203,1.420546564871057,5.072354312354312,0.897063974087045
10,pure_top_k,0.7,1.0,10,5,1.0,0.5477935847889535,32.4,0.8880407948978245,0.27646740696064515,1.450742488110334,10.084302283341106,0.8975687771214735
10,pure_top_k,0.7,1.0,30,5,1.0,0.38293254719719066,28.2,0.7766288008540869,0.2497350766296896,1.4037780148633554,30.272777310874282,0.9102391520180569
10,pure_top_k,1.5,1.0,1,5,0.2,0.0,26.0,0.7404332696460187,0.0,1.0,1.0,1.0
10,pure_top_k,1.5,1.0,5,5,1.0,0.5658637506150765,30.4,0.8785686176270247,0.5391305981302412,1.9584753723978956,5.045520028508394,0.798415427431149
10,pure_top_k,1.5,1.0,10,5,1.0,0.6524881994450539,34.6,0.9523280360735953,0.6405857216960763,2.2942630959445296,10.031944444444445,0.7808368828975493
10,pure_top_k,1.5,1.0,30,5,1.0,0.6262361284606245,32.8,0.9875286596827209,0.6819748237720985,2.611402820219717,30.247493833685695,0.7780798820012141
10,pure_top_p,0.3,0.6,0,5,0.2,0.0,26.0,0.7325045706704258,0.0,1.0,1.0,1.0
10,pure_top_p,0.3,0.9,0,5,0.4,0.03076923076923075,26.0,0.7237825099378824,0.0171065868869904,1.022562877141625,1.032258064516129,0.9928161251929499
10,pure_top_p,0.3,0.95,0,5,0.2,0.0,26.0,0.7279716845601797,0.0404170886162788,1.0554252713507548,1.1290322580645162,0.9865004401053152
10,pure_top_p,0.7,0.6,0,5,0.4,0.16969696969696968,26.4,0.7619661283679307,0.03499023215368072,1.0482779187480662,1.0574952561669828,0.9823878328872586
10,pure_top_p,0.7,0.9,0,5,0.8,0.3724317738791423,29.0,0.8240421704016626,0.18349706768073976,1.2873424481823954,1.4391885786572693,0.9227953592933507
10,pure_top_p,0.7,0.95,0,5,1.0,0.5166652154007737,29.6,0.8461134270764887,0.19606991175161234,1.3100948884096038,1.52813002620403,0.9198815679411487
10,pure_top_p,1.5,0.6,0,5,1.0,0.3855095432931918,28.8,0.8073632135987282,0.24246577497198585,1.6634001673674041,8.326718998410175,0.8948991900052288
10,pure_top_p,1.5,0.9,0,5,1.0,0.8753019623383708,20.6,0.6803759017027915,0.9435957625858549,24.301618521691516,724.3488247863248,0.7355860257791912
10,pure_top_p,1.5,0.95,0,5,1.0,0.8622889559233858,23.2,0.8348973680287599,1.379890420035356,100.77953112983413,3819.5216666666665,0.6740808336312571
11,pure_top_k,0.3,1.0,1,5,0.2,0.0,1.0,0.07049267683178181,0.0,1.0,1.0,1.0
11,pure_top_k,0.3,1.0,5,5,0.8,0.620860781730347,12.0,0.38526586899533866,0.13107970398348126,1.1798574405655138,5.06235632183908,0.9390547896938763
11,pure_top_k,0.3,1.0,10,5,0.2,0.0,1.0,0.06946356613188975,0.2069815767240073,1.28689495298175,10.333333333333334,0.8961875041325887
11,pure_top_k,0.3,1.0,30,5,0.4,0.38333333333333336,5.4,0.19969367384910583,0.18397529655478045,1.2536483795966467,30.10322580645161,0.9100238428320937
11,pure_top_k,0.7,1.0,1,5,0.2,0.0,1.0,0.06951254373416298,0.0,1.0,1.0,1.0
11,pure_top_k,0.7,1.0,5,5,0.6,0.6102564102564102,7.8,0.26429359149187803,0.21520590890950203,1.3189104591343834,5.037571157495256,0.8874649959452011
11,pure_top_k,0.7,1.0,10,5,0.8,0.6696607740086,12.2,0.39272032780572774,0.22338637548146653,1.3355855173257924,10.233333333333333,0.8917742737134298
11,pure_top_k,0.7,1.0,30,5,0.4,0.37777777777777777,4.4,0.16745718317106367,0.22178145926209444,1.3289712545849053,30.066666666666663,0.8760564794143042
11,pure_top_k,1.5,1.0,1,5,0.2,0.0,1.0,0.0696287625469267,0.0,1.0,1.0,1.0
11,pure_top_k,1.5,1.0,5,5,0.6,0.37777777777777777,4.4,0.1625359073281288,0.4365059968155037,1.6612438800306255,5.025,0.8077829961975416
11,pure_top_k,1.5,1.0,10,5,0.8,0.6478506787330318,9.8,0.3199242200702429,0.36407499459815384,1.5578936915506247,10.234581105169342,0.8600750607682421
11,pure_top_k,1.5,1.0,30,5,0.6,0.38,4.6,0.16685784999281167,0.4880743431167211,1.739700973831063,30.056,0.8020352318286894
11,pure_top_p,0.3,0.6,0,5,0.2,0.0,1.0,0.07100377269089217,0.0,1.0,1.0,1.0
11,pure_top_p,0.3,0.9,0,5,0.2,0.0,1.0,0.07247602054849266,0.20673503478368122,1.2864364517263924,1.3333333333333333,0.896204670270284
11,pure_top_p,0.3,0.95,0,5,0.2,0.0,1.0,0.07020964864641424,0.20673503478368122,1.2864364517263924,1.3333333333333333,0.896204670270284
11,pure_top_p,0.7,0.6,0,5,0.6,0.6596153846153846,12.2,0.4031162061728537,0.13163288579870822,1.1878345117089393,1.195572422517394,0.9209796665590975
11,pure_top_p,0.7,0.9,0,5,0.8,0.6706868131868131,11.8,0.38288314212113617,0.17238260658143645,1.2492175780877777,1.2928074455588685,0.9045769540398299
11,pure_top_p,0.7,0.95,0,5,0.4,0.5538461538461539,8.2,0.2658123045228421,0.15717004742108137,1.2234003172149752,1.3098039215686275,0.9121063332931669
11,pure_top_p,1.5,0.6,0,5,0.4,0.36923076923076925,3.4,0.1349025855772197,0.2001916810577991,1.2882855759518042,1.2901960784313724,0.8666246360423517
11,pure_top_p,1.5,0.9,0,5,0.8,0.6386401524172423,10.0,0.3264014910906553,0.2695252907969762,1.4285437563941166,16.317114236999146,0.8764638512583491
11,pure_top_p,1.5,0.95,0,5,0.8,0.6133333333333333,7.0,0.2333722990937531,0.4727829318493605,1.7620108759434718,1331.225,0.824333614193731
12,pure_top_k,0.3,1.0,1,5,0.2,0.0,13.0,0.42063319301232693,0.0,1.0,1.0,1.0
12,pure_top_k,0.3,1.0,5,5,0.6,0.4667251051893409,17.0,0.5243170303292572,0.061085980405408004,1.07484857521299,5.08,0.9811743793542357
12,pure_top_k,0.3,1.0,10,5,0.4,0.1739130434782609,15.0,0.47541585806757214,0.05478023263351588,1.064716117038228,10.115555555555556,0.9835238537523482
12,pure_top_k,0.3,1.0,30,5,0.2,0.0,13.0,0.4178155134432018,0.05834677663726899,1.069116392528079,30.333333333333332,0.9822940031687418
12,pure_top_k,0.7,1.0,1,5,0.2,0.0,13.0,0.4198004641570151,0.0,1.0,1.0,1.0
12,pure_top_k,0.7,1.0,5,5,0.6,0.5074853254376397,17.6,0.5427932985126972,0.18906161645593825,1.263364815798676,5.08063492063492,0.9373767501588851
12,pure_top_k,0.7,1.0,10,5,1.0,0.7100121143396624,18.6,0.5816066681407392,0.3079808721362568,1.495706572742091,10.13307131465026,0.8765536942876372
12,pure_top_k,0.7,1.0,30,5,0.8,0.6774615524615525,18.0,0.5292832650244236,0.27988219700141287,1.486529536126669,30.331806267806268,0.896529723136853
12,pure_top_k,1.5,1.0,1,5,0.2,0.0,13.0,0.4176020654849708,0.0,1.0,1.0,1.0
12,pure_top_k,1.5,1.0,5,5,1.0,0.9105978835978835,13.6,0.4737513346597552,0.6049092863285419,2.0963279259822576,5.048110766045548,0.7830660428355651
12,pure_top_k,1.5,1.0,10,5,1.0,0.9323259269969796,22.4,0.8118916311301291,0.7709532889627468,2.7284728050422222,10.031249072602014,0.7359236674996741
12,pure_top_k,1.5,1.0,30,5,1.0,0.9506344118844119,14.0,0.7168581403791905,1.131134019150323,4.566871219059983,30.37295951417004,0.6529419611493747
12,pure_top_p,0.3,0.6,0,5,0.2,0.0,13.0,0.4221481720916927,0.0,1.0,1.0,1.0
12,pure_top_p,0.3,0.9,0,5,0.4,0.30476190476190473,13.0,0.4218707184307277,0.0571214463975694,1.0722869078057358,1.1333333333333333,0.9780161182085674
12,pure_top_p,0.3,0.95,0,5,0.8,0.5618073242390117,16.8,0.5246952395886183,0.07692157884438829,1.1071184219837467,1.1665079365079365,0.9654104452379167
12,pure_top_p,0.7,0.6,0,5,0.2,0.0,13.0,0.42066085832193495,0.0,1.0,1.0,1.0
12,pure_top_p,0.7,0.9,0,5,1.0,0.7319838761174968,15.0,0.49002982275560497,0.21689376015606374,1.3276395617813956,1.4553809523809524,0.8966573005552803
12,pure_top_p,0.7,0.95,0,5,1.0,0.7973117663064009,17.2,0.5235690652392805,0.22789765712723392,1.3452530207820825,1.694561403508772,0.9074857221543787
12,pure_top_p,1.5,0.6,0,5,1.0,0.8775739184562715,12.0,0.5184275164268911,0.984844286732708,84.83311207881296,344.0461115294862,0.7554923977225851
12,pure_top_p,1.5,0.9,0,5,1.0,0.9576612131649445,18.6,0.7770509735681117,1.0418830591667858,52.091288525937806,1201.6055555555554,0.7228807435681424
12,pure_top_p,1.5,0.95,0,5,1.0,0.8932849469050538,20.8,0.7222044561989606,1.9730213010542683,390.01172029661745,10106.049214975845,0.6435533658708573
13,pure_top_k,0.3,1.0,1,5,0.2,0.0,4.0,0.13925477880984544,0.0,1.0,1.0,1.0
13,pure_top_k,0.3,1.0,5,5,0.4,0.2545454545454545,5.4,0.17176859658211469,0.20505110036526836,1.2882807718435862,5.0,0.9235420813927284
13,pure_top_k,0.3,1.0,10,5,0.6,0.6733333333333333,9.0,0.25991588151082395,0.15469051657337346,1.210989148496905,10.287843137254901,0.9477020284241322
13,pure_top_k,0.3,1.0,30,5,0.6,0.5092857142857143,6.4,0.1946994125843048,0.22225887592898172,1.3170206859612485,30.192436974789917,0.9205098703628828
13,pure_top_k,0.7,1.0,1,5,0.2,0.0,4.0,0.13914606887847175,0.0,1.0,1.0,1.0
13,pure_top_k,0.7,1.0,5,5,1.0,0.8532413324661607,12.6,0.3562532316893339,0.3594074270126841,1.6268361801572495,5.082533936651584,0.8538072307803424
13,pure_top_k,0.7,1.0,10,5,1.0,0.8486971361971362,9.8,0.2830363278277218,0.4103739409557611,1.6945268373050795,10.280735930735931,0.8316858234924155
13,pure_top_k,0.7,1.0,30,5,1.0,0.7840236809973652,10.0,0.2833186433650553,0.350967203696964,1.596820417655931,30.38051282051282,0.8598718415926664
13,pure_top_k,1.5,1.0,1,5,0.2,0.0,4.0,0.13901531035080547,0.0,1.0,1.0,1.0
13,pure_top_k,1.5,1.0,5,5,1.0,0.8490312043029433,9.4,0.2688980491831899,0.7142319051237419,2.3658937797985207,5.106050420168066,0.7045291682535192
13,pure_top_k,1.5,1.0,10,5,1.0,0.907894472384036,12.6,0.3491398872807622,0.6737201341363098,2.386268610617374,10.192445054945056,0.7547918858027065
13,pure_top_k,1.5,1.0,30,5,1.0,0.86422906342024,9.0,0.2843540717847645,0.9071024317739347,3.3643237593887805,30.347619047619048,0.7121376215228958
13,pure_top_p,0.3,0.6,0,5,0.2,0.0,4.0,0.14037384027615185,0.0,1.0,1.0,1.0
13,pure_top_p,0.3,0.9,0,5,0.4,0.42857142857142855,8.4,0.24326167535036802,0.11417601546820466,1.1466370653943554,1.2705882352941178,0.9544853501460132
13,pure_top_p,0.3,0.95,0,5,0.2,0.0,4.0,0.1404087660834193,0.1807349721590677,1.2403379017718532,1.5,0.9320624570051826
13,pure_top_p,0.7,0.6,0,5,0.4,0.29333333333333333,12.8,0.3447803097777068,0.09953203855776312,1.1382061026342043,1.1607843137254903,0.9478753587778875
13,pure_top_p,0.7,0.9,0,5,0.6,0.5708461538461538,7.6,0.22967299036681652,0.28920885630142995,1.4723695833017154,1.5880341880341882,0.8659725401646051
13,pure_top_p,0.7,0.95,0,5,0.6,0.7541666666666667,6.4,0.21001506038010112,0.3720941658509083,1.6601516729043873,2.066666666666667,0.8455315157389028
13,pure_top_p,1.5,0.6,0,5,1.0,0.8770005595091408,9.2,0.26045298874378203,0.40277717581496,1.6941816241244243,1.7851971557853912,0.7893793561879325
13,pure_top_p,1.5,0.9,0,5,1.0,0.8361804861804861,8.8,0.26490867845714094,0.7678563432892164,4.026113403285683,506.8133333333332,0.7235072481135527
13,pure_top_p,1.5,0.95,0,5,1.0,0.854925353925354,17.6,0.5084025071933865,1.0267683372826302,8.816234650481107,3131.3021197193607,0.7306638004727899
14,pure_top_k,0.3,1.0,1,5,0.2,0.0,1.0,0.06974197747185822,0.0,1.0,1.0,1.0
14,pure_top_k,0.3,1.0,5,5,0.2,0.0,1.0,0.06978959487751121,0.016292872528326,1.0166976267313448,5.0,0.9971744219462076
14,pure_top_k,0.3,1.0,10,5,0.2,0.0,1.0,0.06989070037379856,0.0162928725283262,1.016697626731345,10.666666666666666,0.9971744219462076
14,pure_top_k,0.3,1.0,30,5,0.2,0.0,1.0,0.07020736001431939,0.0162928725283262,1.016697626731345,32.333333333333336,0.9971744219462076
14,pure_top_k,0.7,1.0,1,5,0.2,0.0,1.0,0.0697989745996892,0.0,1.0,1.0,1.0
14,pure_top_k,0.7,1.0,5,5,0.4,0.0,1.0,0.06092744581401344,0.1427452193289355,1.1715322057517485,5.0,0.9540051937103271
14,pure_top_k,0.7,1.0,10,5,0.2,0.0,1.0,0.06975711500272153,0.1189590049783267,1.1429481689138008,10.666666666666666,0.961670736471812
14,pure_top_k,0.7,1.0,30,5,0.2,0.0,1.0,0.06978487130254503,0.11895916596646798,1.142948368242221,32.333333333333336,0.961670736471812
14,pure_top_k,1.5,1.0,1,5,0.2,0.0,1.0,0.06986664617434138,0.0,1.0,1.0,1.0
14,pure_top_k,1.5,1.0,5,5,0.4,0.0,1.0,0.06513770464807747,0.23842926310996213,1.3230574223358542,5.0,0.895398958524068
14,pure_top_k,1.5,1.0,10,5,0.4,0.0,1.0,0.06046069525182242,0.2619342252612113,1.355425369980428,10.6,0.8858150720596314
14,pure_top_k,1.5,1.0,30,5,0.4,0.0,1.0,0.06524658044800158,0.2499434519559145,1.3378393222194127,31.96666666666667,0.8943914373715719
14,pure_top_p,0.3,0.6,0,5,0.2,0.0,1.0,0.07027158765122289,0.0,1.0,1.0,1.0
14,pure_top_p,0.3,0.9,0,5,0.2,0.0,1.0,0.07025996735319492,0.0,1.0,1.0,1.0
14,pure_top_p,0.3,0.95,0,5,0.2,0.0,1.0,0.0701518084853887,0.0,1.0,1.0,1.0
14,pure_top_p,0.7,0.6,0,5,0.2,0.0,1.0,0.07016400862485166,0.0,1.0,1.0,1.0
14,pure_top_p,0.7,0.9,0,5,0.4,0.0,1.0,0.0656918126158416,0.13083012700080862,1.1572133107709133,1.3666666666666665,0.9578393618265789
14,pure_top_p,0.7,0.95,0,5,0.2,0.0,1.0,0.07062082104384895,0.1189364790916442,1.1429211916099211,1.3333333333333333,0.9616721471150717
14,pure_top_p,1.5,0.6,0,5,0.2,0.0,1.0,0.07022519120946522,0.0,1.0,1.0,1.0
14,pure_top_p,1.5,0.9,0,5,0.4,0.0,1.0,0.056516793929040375,0.2562914252281189,1.3495228500712788,1.4333333333333331,0.8793573121229807
14,pure_top_p,1.5,0.95,0,5,0.4,0.0,1.0,0.06076798895373934,0.2365767002105712,1.3226364769888728,1.4,0.8886375188827514
15,pure_top_k,0.3,1.0,1,5,0.2,0.0,6.0,0.1864042126573622,0.0,1.0,1.0,1.0
15,pure_top_k,0.3,1.0,5,5,0.2,0.0,6.0,0.18675769614055748,0.0372855428370131,1.0395600138193737,5.0,0.9923812821507454
15,pure_top_k,0.3,1.0,10,5,0.4,0.2666666666666667,6.8,0.20451632980257273,0.03906004170302662,1.0420235036107481,10.233333333333333,0.9914962788422901
15,pure_top_k,0.3,1.0,30,5,0.2,0.0,6.0,0.18640301860868927,0.0372855470279687,1.0395600183941234,30.25,0.9923812821507454
15,pure_top_k,0.7,1.0,1,5,0.2,0.0,6.0,0.18637068672105667,0.0,1.0,1.0,1.0
15,pure_top_k,0.7,1.0,5,5,0.4,0.3555555555555555,9.6,0.28832794027402997,0.2592110630659626,1.3611846466036668,5.013333333333334,0.9121831194559732
15,pure_top_k,0.7,1.0,10,5,0.6,0.4991851851851852,9.8,0.3165988608263433,0.21907025218820367,1.2966348467099222,10.21060606060606,0.9267926471251429
15,pure_top_k,0.7,1.0,30,5,0.8,0.6582846348498523,13.0,0.4185238640755415,0.24588100010411035,1.35523565732387,30.31709385948737,0.9096054293227638
15,pure_top_k,1.5,1.0,1,5,0.2,0.0,6.0,0.18493507718667385,0.0,1.0,1.0,1.0
15,pure_top_k,1.5,1.0,5,5,1.0,0.7273283062698029,13.6,0.4267432538792491,0.4359056927709208,1.704316193311699,5.028673835125447,0.8297625745687744
15,pure_top_k,1.5,1.0,10,5,1.0,0.722115482556659,10.4,0.37214518152177334,0.6298806828758303,2.2423487305247467,10.222566069906224,0.7830934328559821
15,pure_top_k,1.5,1.0,30,5,1.0,0.8254450300102473,13.2,0.46821133987978103,0.764183015399076,2.627502341104884,30.325722610722615,0.7440478630766862
15,pure_top_p,0.3,0.6,0,5,0.2,0.0,6.0,0.18747084867209188,0.0,1.0,1.0,1.0
15,pure_top_p,0.3,0.9,0,5,0.2,0.0,6.0,0.18778855660930271,0.0,1.0,1.0,1.0
15,pure_top_p,0.3,0.95,0,5,0.2,0.0,6.0,0.18762617195025083,0.0,1.0,1.0,1.0
15,pure_top_p,0.7,0.6,0,5,0.2,0.0,6.0,0.18926151776686306,0.0,1.0,1.0,1.0
15,pure_top_p,0.7,0.9,0,5,0.4,0.33333333333333337,9.2,0.2894716658629477,0.16887703061103815,1.2417134290762113,1.44,0.9368344853321713
15,pure_top_p,0.7,0.95,0,5,0.8,0.6498125485625486,13.8,0.4425522328354418,0.21420427729670943,1.312830596016421,1.6258454106280193,0.9156672149593522
15,pure_top_p,1.5,0.6,0,5,0.8,0.662764386151483,13.8,0.42920011579990386,0.2329053470864891,1.3500842450211705,1.4145833333333333,0.8840538349623481
15,pure_top_p,1.5,0.9,0,5,1.0,0.6711681982734614,11.4,0.35459194220602513,0.47234815161004373,2.0078299175469834,313.41877394636015,0.8275737607930127
15,pure_top_p,1.5,0.95,0,5,0.8,0.6363955303955304,15.6,0.48204231457784774,0.711916185277962,6.497617228024481,1326.369477124183,0.7867898076472162
16,pure_top_k,0.3,1.0,1,5,0.2,0.0,8.0,0.3959811725653708,0.0,1.0,1.0,1.0
16,pure_top_k,0.3,1.0,5,5,0.4,0.07999999999999999,8.0,0.3990008305758238,0.01514792495407466,1.0178247403730896,5.0,0.9954273648900923
16,pure_top_k,0.3,1.0,10,5,0.2,0.0,8.0,0.39494070969522,0.0093382082757524,1.0101144484676128,10.058823529411764,0.9979148401933557
16,pure_top_k,0.3,1.0,30,5,0.2,0.0,8.0,0.3952429794706404,0.0093382626211538,1.0101145121261894,30.588235294117645,0.9979148401933557
16,pure_top_k,0.7,1.0,1,5,0.2,0.0,8.0,0.39626767188310624,0.0,1.0,1.0,1.0
16,pure_top_k,0.7,1.0,5,5,0.4,0.10909090909090909,8.2,0.3992815296165645,0.054355633896933896,1.076949153675114,5.0,0.983495641066358
16,pure_top_k,0.7,1.0,10,5,0.4,0.3619047619047619,9.0,0.4175279698334634,0.07067940753519493,1.1044796840272297,10.083422459893049,0.9775980839117325
16,pure_top_k,0.7,1.0,30,5,0.2,0.0,8.0,0.3948291942477226,0.0579499254259518,1.0888244135811862,30.588235294117645,0.9836931824684145
16,pure_top_k,1.5,1.0,1,5,0.2,0.0,8.0,0.39615308232605456,0.0,1.0,1.0,1.0
16,pure_top_k,1.5,1.0,5,5,0.6,0.4600000000000001,6.6,0.3853227231651545,0.22570872258321942,1.3807261318155277,5.0285714285714285,0.9248051720896578
16,pure_top_k,1.5,1.0,10,5,1.0,0.8981150793650794,7.2,0.4352109618484974,0.41975922776594077,1.9073774015870035,10.171966807664749,0.8592568837355424
16,pure_top_k,1.5,1.0,30,5,0.6,0.5338744588744588,7.0,0.4036574070341885,0.30360916309242125,1.7537051597797935,30.54385026737968,0.9181573989443237
16,pure_top_p,0.3,0.6,0,5,0.2,0.0,8.0,0.39795155040919783,0.0,1.0,1.0,1.0
16,pure_top_p,0.3,0.9,0,5,0.2,0.0,8.0,0.39784477911889554,0.0,1.0,1.0,1.0
16,pure_top_p,0.3,0.95,0,5,0.2,0.0,8.0,0.4018268437124789,0.0,1.0,1.0,1.0
16,pure_top_p,0.7,0.6,0,5,0.2,0.0,8.0,0.39544344404712317,0.0,1.0,1.0,1.0
16,pure_top_p,0.7,0.9,0,5,0.4,0.16666666666666666,8.2,0.40572820249944924,0.03842041927963587,1.0500814199239423,1.0786377708978327,0.9840051830368515
16,pure_top_p,0.7,0.95,0,5,0.4,0.07999999999999999,8.0,0.4015788291580975,0.04409059453633872,1.0616439932270145,1.1274509803921569,0.9828797888132481
16,pure_top_p,1.5,0.6,0,5,0.6,0.7,5.2,0.38174065193161366,0.12997977923946216,1.2437207660790748,1.4983193277310924,0.945470038557253
16,pure_top_p,1.5,0.9,0,5,0.6,0.13999999999999996,8.0,0.4009954829700291,0.14862608504451177,1.4029853987307477,1.872549019607843,0.9519270532271442
16,pure_top_p,1.5,0.95,0,5,1.0,0.6093825910931174,8.6,0.4056740005500615,0.22204012440627108,1.59515091025453,103.18470588235293,0.9337152204662562
17,pure_top_k,0.3,1.0,1,5,0.2,0.0,18.0,0.5122216925956309,0.0,1.0,1.0,1.0
17,pure_top_k,0.3,1.0,5,5,0.4,0.18947368421052632,16.8,0.48336974401026966,0.07259366534119646,1.0879243044793487,5.097727272727273,0.9771130833436142
17,pure_top_k,0.3,1.0,10,5,0.6,0.19019607843137254,16.0,0.4641237571835518,0.07235044139227888,1.0881689703030155,10.063181818181818,0.9768096857856621
17,pure_top_k,0.3,1.0,30,5,0.6,0.05882352941176472,17.2,0.4911669767461717,0.08266835528539854,1.1008583786883799,30.432727272727277,0.9732366505536165
17,pure_top_k,0.7,1.0,1,5,0.2,0.0,18.0,0.5105233903974294,0.0,1.0,1.0,1.0
17,pure_top_k,0.7,1.0,5,5,1.0,0.47756165388282773,17.6,0.5404624787159265,0.2100088781734702,1.3295400912787696,5.0777050264550265,0.9239191353788214
17,pure_top_k,0.7,1.0,10,5,0.8,0.3718652692336903,16.2,0.483406707085669,0.20503742792134708,1.315373879381291,10.068181818181818,0.9306588978059107
17,pure_top_k,0.7,1.0,30,5,1.0,0.47669575007036313,15.2,0.4654266245663166,0.2224103594841837,1.356828328400587,30.500441176470595,0.9233645511856053
17,pure_top_k,1.5,1.0,1,5,0.2,0.0,18.0,0.5109461203217507,0.0,1.0,1.0,1.0
17,pure_top_k,1.5,1.0,5,5,1.0,0.6023361146966624,15.8,0.49304640768095853,0.4414609274352941,1.7881484803541485,5.1024149504195275,0.8395855213135459
17,pure_top_k,1.5,1.0,10,5,1.0,0.5729438997821351,15.6,0.4736853513866663,0.48944183742890407,1.9622853856015248,10.08640616693248,0.8355118872946973
17,pure_top_k,1.5,1.0,30,5,1.0,0.5115576988371106,14.4,0.4530561132356524,0.6191152987682638,2.837546014896273,30.40206162464986,0.8253261723631905
17,pure_top_p,0.3,0.6,0,5,0.2,0.0,18.0,0.5158987757749856,0.0,1.0,1.0,1.0
17,pure_top_p,0.3,0.9,0,5,0.6,0.05882352941176472,17.2,0.49619380244985223,0.06238491481000723,1.0780370762569054,1.150909090909091,0.9773110793937336
17,pure_top_p,0.3,0.95,0,5,0.8,0.23866099071207433,16.4,0.4776742563582957,0.06252717410976234,1.0755798660475417,1.1922727272727272,0.979441072534431
17,pure_top_p,0.7,0.6,0,5,0.2,0.0,18.0,0.5118860308080911,0.0,1.0,1.0,1.0
