decoding_mode,temperature,top_p,top_k,metric,mean,ci95_low,ci95_high,n_prompts
pure_top_k,1.0,1.0,25,word_length,12.000800000000002,9.599548741963059,14.402051258036945,50
pure_top_k,1.0,1.0,25,stopped_early_on_eos,0.9312,0.8850190439250117,0.9773809560749883,50
pure_top_k,1.0,1.0,25,unique_answer_rate,0.6304,0.5307373678051799,0.73006263219482,50
pure_top_k,1.0,1.0,25,pairwise_token_jaccard_distance,0.5166608838366579,0.43902448603224736,0.5942972816410683,50
pure_top_k,1.0,1.0,25,corpus_distinct_1,0.21694956761126685,0.1839272680902828,0.2499718671322509,50
pure_top_k,1.0,1.0,25,corpus_distinct_2,0.42384686563483204,0.36237570573854067,0.4853180255311234,45
pure_top_k,1.0,1.0,30,correctness,0.43440000000000006,0.33666409986090073,0.5321359001390994,50
pure_top_k,1.0,1.0,30,strict_accuracy,0.2928,0.19077691367146357,0.39482308632853647,50
pure_top_k,1.0,1.0,30,informativeness,0.3478,0.2898290715616871,0.4057709284383129,50
pure_top_k,1.0,1.0,30,within_answer_distinct_1,0.973498924606734,0.9645370684602113,0.9824607807532568,50
pure_top_k,1.0,1.0,30,within_answer_distinct_2,0.8004586334101589,0.702328087645451,0.8985891791748668,50
pure_top_k,1.0,1.0,30,trigram_repetition_rate,5.866666666666664e-05,0.0,0.00013948621985633585,50
pure_top_k,1.0,1.0,30,model_generation_latency_seconds,0.43365874934010207,0.35200314844822944,0.5153143502319747,50
pure_top_k,1.0,1.0,30,tokens_per_second,40.95953916228362,40.27255557322219,41.646522751345046,50
pure_top_k,1.0,1.0,30,word_length,12.153599999999999,9.677435913365997,14.629764086634001,50
pure_top_k,1.0,1.0,30,stopped_early_on_eos,0.9216,0.870916565862207,0.972283434137793,50
pure_top_k,1.0,1.0,30,unique_answer_rate,0.6408,0.5417198091241242,0.7398801908758759,50
pure_top_k,1.0,1.0,30,pairwise_token_jaccard_distance,0.5356447523298309,0.46065257225391715,0.6106369324057446,50
pure_top_k,1.0,1.0,30,corpus_distinct_1,0.2266672456848179,0.19443924876671087,0.2588952426029249,50
pure_top_k,1.0,1.0,30,corpus_distinct_2,0.4486657937240184,0.3829783312231041,0.5143532562249327,47
pure_top_k,1.5,1.0,10,correctness,0.43799999999999994,0.3459945392924963,0.5300054607075035,50
pure_top_k,1.5,1.0,10,strict_accuracy,0.28319999999999995,0.18512892177609136,0.38127107822390854,50
pure_top_k,1.5,1.0,10,informativeness,0.3494,0.29317251405228933,0.40562748594771064,50
pure_top_k,1.5,1.0,10,within_answer_distinct_1,0.9750313704398178,0.9679929143793753,0.9820698265002603,50
pure_top_k,1.5,1.0,10,within_answer_distinct_2,0.7959198263779242,0.7025230538907269,0.8893165988651216,50
pure_top_k,1.5,1.0,10,trigram_repetition_rate,0.00041326015217319525,1.2634408661064706e-06,0.000825256863480284,50
pure_top_k,1.5,1.0,10,model_generation_latency_seconds,0.4416840674743056,0.365452278425843,0.5179158565227683,50
pure_top_k,1.5,1.0,10,tokens_per_second,40.98053133792369,40.27059853816277,41.690464137684614,50
pure_top_k,1.5,1.0,10,word_length,12.306399999999998,10.020335836784977,14.59246416321502,50
pure_top_k,1.5,1.0,10,stopped_early_on_eos,0.9368000000000001,0.8974186594438432,0.9761813405561569,50
pure_top_k,1.5,1.0,10,unique_answer_rate,0.7184,0.6265884141515898,0.8102115858484102,50
pure_top_k,1.5,1.0,10,pairwise_token_jaccard_distance,0.6218665466579967,0.5542003869631422,0.6895327063528511,50
pure_top_k,1.5,1.0,10,corpus_distinct_1,0.2829100334866385,0.248901182145718,0.31691888482755903,50
pure_top_k,1.5,1.0,10,corpus_distinct_2,0.5403766731611523,0.48537342457905325,0.5953799217432514,48
pure_top_k,1.5,1.0,15,correctness,0.42480000000000007,0.3328947353847453,0.5167052646152548,50
pure_top_k,1.5,1.0,15,strict_accuracy,0.2608,0.1639542534542688,0.3576457465457311,50
pure_top_k,1.5,1.0,15,informativeness,0.3406,0.28387830242314677,0.39732169757685326,50
pure_top_k,1.5,1.0,15,within_answer_distinct_1,0.9756655351514911,0.9683766850570613,0.9829543852459209,50
pure_top_k,1.5,1.0,15,within_answer_distinct_2,0.8004454884120727,0.7083379517201627,0.8925530251039828,50
pure_top_k,1.5,1.0,15,trigram_repetition_rate,6.956521739130417e-05,0.0,0.00016498881780581382,50
pure_top_k,1.5,1.0,15,model_generation_latency_seconds,0.4412317740708589,0.36317145999778505,0.5192920881439328,50
pure_top_k,1.5,1.0,15,tokens_per_second,41.026565317387956,40.32564438779969,41.72748624697622,50
pure_top_k,1.5,1.0,15,word_length,12.1952,9.840112277458863,14.550287722541137,50
pure_top_k,1.5,1.0,15,stopped_early_on_eos,0.9256,0.8787197378846918,0.9724802621153081,50
pure_top_k,1.5,1.0,15,unique_answer_rate,0.7376,0.6467443187467069,0.8284556812532932,50
pure_top_k,1.5,1.0,15,pairwise_token_jaccard_distance,0.637824568531956,0.5678698195470832,0.7077793175168289,50
pure_top_k,1.5,1.0,15,corpus_distinct_1,0.29614321055910825,0.261724562330673,0.3305618587875435,50
pure_top_k,1.5,1.0,15,corpus_distinct_2,0.5718440675369432,0.515257510154651,0.6284306249192353,48
pure_top_k,1.5,1.0,20,correctness,0.446,0.3551953481367832,0.5368046518632168,50
pure_top_k,1.5,1.0,20,strict_accuracy,0.28,0.1823349724824695,0.37766502751753056,50
pure_top_k,1.5,1.0,20,informativeness,0.3506,0.29395298969936723,0.4072470103006328,50
pure_top_k,1.5,1.0,20,within_answer_distinct_1,0.9732061498420541,0.9665004506202666,0.9799118490638417,50
pure_top_k,1.5,1.0,20,within_answer_distinct_2,0.8128416347034297,0.7219562311457948,0.9037270382610647,50
pure_top_k,1.5,1.0,20,trigram_repetition_rate,0.0003757776913874471,0.0,0.0007899643944349122,50
pure_top_k,1.5,1.0,20,model_generation_latency_seconds,0.4674916644576937,0.3918677407587574,0.54311558815663,50
pure_top_k,1.5,1.0,20,tokens_per_second,40.945681970871476,40.20563779441328,41.685726147329675,50
pure_top_k,1.5,1.0,20,word_length,13.012799999999997,10.756847034589592,15.268752965410402,50
pure_top_k,1.5,1.0,20,stopped_early_on_eos,0.9144,0.8707337867911585,0.9580662132088414,50
pure_top_k,1.5,1.0,20,unique_answer_rate,0.7448,0.656528935295874,0.8330710647041261,50
pure_top_k,1.5,1.0,20,pairwise_token_jaccard_distance,0.6495013301683805,0.5849160299601682,0.7140866303765928,50
pure_top_k,1.5,1.0,20,corpus_distinct_1,0.2992516705111064,0.2681975850012544,0.3303057560209584,50
pure_top_k,1.5,1.0,20,corpus_distinct_2,0.578504116755168,0.5224104216319381,0.6345978118783979,49
pure_top_k,1.5,1.0,25,correctness,0.43320000000000003,0.3437779066225802,0.5226220933774199,50
pure_top_k,1.5,1.0,25,strict_accuracy,0.2664,0.1716660064390823,0.36113399356091774,50
pure_top_k,1.5,1.0,25,informativeness,0.3464,0.29151497165893053,0.40128502834106944,50
pure_top_k,1.5,1.0,25,within_answer_distinct_1,0.9731739299751366,0.9658320864447992,0.980515773505474,50
pure_top_k,1.5,1.0,25,within_answer_distinct_2,0.80583015312952,0.7155147375744948,0.8961455686845452,50
pure_top_k,1.5,1.0,25,trigram_repetition_rate,0.00016723502304147458,3.2922689741816404e-06,0.0003311777771087675,50
pure_top_k,1.5,1.0,25,model_generation_latency_seconds,0.4602420148955658,0.3830838618653974,0.5374001679257343,50
pure_top_k,1.5,1.0,25,tokens_per_second,40.91408267438936,40.17379028947797,41.654375059300754,50
pure_top_k,1.5,1.0,25,word_length,12.510399999999999,10.286198928456331,14.734601071543667,50
pure_top_k,1.5,1.0,25,stopped_early_on_eos,0.9152000000000001,0.8682860355118011,0.9621139644881992,50
pure_top_k,1.5,1.0,25,unique_answer_rate,0.76,0.673303028887971,0.846696971112029,50
pure_top_k,1.5,1.0,25,pairwise_token_jaccard_distance,0.6607397219419849,0.5940811423636021,0.7273983015203678,50
pure_top_k,1.5,1.0,25,corpus_distinct_1,0.3189418669881005,0.2869745327660296,0.35090920121017144,50
pure_top_k,1.5,1.0,25,corpus_distinct_2,0.605352959415389,0.5510472078279133,0.6596587110028648,49
pure_top_k,1.5,1.0,30,correctness,0.4427999999999999,0.35462526584105847,0.5309747341589414,50
pure_top_k,1.5,1.0,30,strict_accuracy,0.27440000000000003,0.17939098686966592,0.36940901313033414,50
pure_top_k,1.5,1.0,30,informativeness,0.3389999999999999,0.2840222299470049,0.39397777005299495,50
pure_top_k,1.5,1.0,30,within_answer_distinct_1,0.976487121811174,0.9696945260189391,0.9832797176034089,50
pure_top_k,1.5,1.0,30,within_answer_distinct_2,0.8112630491959245,0.7219647018430103,0.9005613965488387,50
pure_top_k,1.5,1.0,30,trigram_repetition_rate,0.0004536017960534089,0.0,0.0009465960691634895,50
pure_top_k,1.5,1.0,30,model_generation_latency_seconds,0.4490604835495353,0.37294473754880353,0.5251762295502671,50
pure_top_k,1.5,1.0,30,tokens_per_second,41.116271875328096,40.43639133388938,41.79615241676681,50
pure_top_k,1.5,1.0,30,word_length,12.363199999999999,10.092518463459923,14.633881536540075,50
pure_top_k,1.5,1.0,30,stopped_early_on_eos,0.9159999999999999,0.8709626288511418,0.961037371148858,50
pure_top_k,1.5,1.0,30,unique_answer_rate,0.7496,0.6593635802128653,0.8398364197871347,50
pure_top_k,1.5,1.0,30,pairwise_token_jaccard_distance,0.6574749694959137,0.5901182326283181,0.7248317063635092,50
pure_top_k,1.5,1.0,30,corpus_distinct_1,0.3033493661182283,0.26910639090002497,0.3375923413364317,50
pure_top_k,1.5,1.0,30,corpus_distinct_2,0.574228360877926,0.5227127106353785,0.6257440111204734,48
pure_top_p,0.1,0.6,0,correctness,0.4452,0.32701049088857337,0.5633895091114266,50
pure_top_p,0.1,0.6,0,strict_accuracy,0.3104,0.1825911667528414,0.43820883324715865,50
pure_top_p,0.1,0.6,0,informativeness,0.3296,0.26168291926179393,0.3975170807382061,50
pure_top_p,0.1,0.6,0,within_answer_distinct_1,0.9813537383862179,0.9701436501234139,0.9925638266490219,50
pure_top_p,0.1,0.6,0,within_answer_distinct_2,0.7996307692307693,0.6876801343346994,0.9115814041268391,50
pure_top_p,0.1,0.6,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.1,0.6,0,model_generation_latency_seconds,0.3998561956513672,0.3047516464309765,0.4949607448717579,50
pure_top_p,0.1,0.6,0,tokens_per_second,40.93137674352678,40.21853720379276,41.6442162832608,50
pure_top_p,0.1,0.6,0,word_length,11.3552,8.403300973260773,14.307099026739227,50
pure_top_p,0.1,0.6,0,stopped_early_on_eos,0.9,0.8160000000000001,0.984,50
pure_top_p,0.1,0.6,0,unique_answer_rate,0.0456,0.04058620144002574,0.05061379855997426,50
pure_top_p,0.1,0.6,0,pairwise_token_jaccard_distance,0.025494306859981917,0.001959307531307311,0.04902930618865652,50
pure_top_p,0.1,0.6,0,corpus_distinct_1,0.040162504671666224,0.03896064143352895,0.041364367909803496,50
pure_top_p,0.1,0.6,0,corpus_distinct_2,0.042994427511902474,0.03997380205121576,0.04601505297258919,40
pure_top_p,0.1,0.8,0,correctness,0.4368000000000001,0.32080908835602684,0.5527909116439733,50
pure_top_p,0.1,0.8,0,strict_accuracy,0.3032,0.1779984265913563,0.4284015734086437,50
pure_top_p,0.1,0.8,0,informativeness,0.32280000000000003,0.25752446289765213,0.38807553710234793,50
pure_top_p,0.1,0.8,0,within_answer_distinct_1,0.9804553067596392,0.969303166844027,0.9916074466752515,50
pure_top_p,0.1,0.8,0,within_answer_distinct_2,0.7955293123543123,0.6838808108640082,0.9071778138446165,50
pure_top_p,0.1,0.8,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.1,0.8,0,model_generation_latency_seconds,0.3996113911714405,0.3045123674694383,0.4947104148734427,50
pure_top_p,0.1,0.8,0,tokens_per_second,40.94001503997878,40.27292816524021,41.607101914717354,50
pure_top_p,0.1,0.8,0,word_length,11.303200000000002,8.373873377517628,14.232526622482377,50
pure_top_p,0.1,0.8,0,stopped_early_on_eos,0.9191999999999999,0.8474678689567916,0.9909321310432082,50
pure_top_p,0.1,0.8,0,unique_answer_rate,0.06720000000000001,0.05113434271497118,0.08326565728502884,50
pure_top_p,0.1,0.8,0,pairwise_token_jaccard_distance,0.06711069006421093,0.030827710128641696,0.10339366999978017,50
pure_top_p,0.1,0.8,0,corpus_distinct_1,0.04418759787060696,0.04098892952465086,0.047386266216563055,50
pure_top_p,0.1,0.8,0,corpus_distinct_2,0.05222426060816512,0.04439955307309928,0.060048968143230956,40
pure_top_p,0.1,0.9,0,correctness,0.43479999999999996,0.320780864483193,0.5488191355168069,50
pure_top_p,0.1,0.9,0,strict_accuracy,0.29359999999999997,0.17163595966023426,0.4155640403397657,50
pure_top_p,0.1,0.9,0,informativeness,0.3186,0.25475260744556594,0.38244739255443405,50
pure_top_p,0.1,0.9,0,within_answer_distinct_1,0.9801770845858955,0.968978499456447,0.991375669715344,50
pure_top_p,0.1,0.9,0,within_answer_distinct_2,0.7899965754833401,0.677817994166898,0.9021751567997822,50
pure_top_p,0.1,0.9,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.1,0.9,0,model_generation_latency_seconds,0.397232780613564,0.302828325917124,0.491637235310004,50
pure_top_p,0.1,0.9,0,tokens_per_second,40.88455919411333,40.21617892908561,41.55293945914105,50
pure_top_p,0.1,0.9,0,word_length,11.205599999999999,8.31172197980357,14.099478020196427,50
pure_top_p,0.1,0.9,0,stopped_early_on_eos,0.9152000000000001,0.8429399469692972,0.987460053030703,50
pure_top_p,0.1,0.9,0,unique_answer_rate,0.0728,0.053441163671336035,0.09215883632866398,50
pure_top_p,0.1,0.9,0,pairwise_token_jaccard_distance,0.0698243882055332,0.029999632880318074,0.10964914353074834,50
pure_top_p,0.1,0.9,0,corpus_distinct_1,0.046597436866905595,0.04177372488801117,0.05142114884580002,50
pure_top_p,0.1,0.9,0,corpus_distinct_2,0.057264358098878934,0.04578727487664559,0.06874144132111228,40
pure_top_p,0.1,0.95,0,correctness,0.4376,0.32385166191983283,0.5513483380801671,50
pure_top_p,0.1,0.95,0,strict_accuracy,0.2984,0.1754811353127601,0.4213188646872399,50
pure_top_p,0.1,0.95,0,informativeness,0.3264,0.2618109487916102,0.39098905120838984,50
pure_top_p,0.1,0.95,0,within_answer_distinct_1,0.9803709450826585,0.9694461044243943,0.9912957857409228,50
pure_top_p,0.1,0.95,0,within_answer_distinct_2,0.8002514644775514,0.6918210040779798,0.908681924877123,50
pure_top_p,0.1,0.95,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.1,0.95,0,model_generation_latency_seconds,0.40314479170292616,0.30860989997464344,0.4976796834312089,50
pure_top_p,0.1,0.95,0,tokens_per_second,40.76041318832963,40.04811331427931,41.472713062379945,50
pure_top_p,0.1,0.95,0,word_length,11.3368,8.470535448849148,14.203064551150852,50
pure_top_p,0.1,0.95,0,stopped_early_on_eos,0.9192,0.8503955275872274,0.9880044724127727,50
pure_top_p,0.1,0.95,0,unique_answer_rate,0.0912,0.06413026959868275,0.11826973040131726,50
pure_top_p,0.1,0.95,0,pairwise_token_jaccard_distance,0.09256990992649072,0.049484780688314495,0.13565503916466695,50
pure_top_p,0.1,0.95,0,corpus_distinct_1,0.053430527867865625,0.04479093493859751,0.06207012079713374,50
pure_top_p,0.1,0.95,0,corpus_distinct_2,0.07126264670160057,0.052664259273980676,0.08986103412922046,42
pure_top_p,0.3,0.6,0,correctness,0.4396,0.32368411215023196,0.555515887849768,50
pure_top_p,0.3,0.6,0,strict_accuracy,0.3064,0.18195172023687914,0.4308482797631209,50
pure_top_p,0.3,0.6,0,informativeness,0.32239999999999996,0.25661117711951364,0.3881888228804863,50
pure_top_p,0.3,0.6,0,within_answer_distinct_1,0.981258807985183,0.9701681733152959,0.99234944265507,50
pure_top_p,0.3,0.6,0,within_answer_distinct_2,0.7905172494172494,0.6785165232270081,0.9025179756074908,50
pure_top_p,0.3,0.6,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.3,0.6,0,model_generation_latency_seconds,0.39891799377258863,0.3036314193697593,0.49420456817541797,50
pure_top_p,0.3,0.6,0,tokens_per_second,40.7367244839811,40.01589636711363,41.457552600848565,50
pure_top_p,0.3,0.6,0,word_length,11.207999999999997,8.298195165857337,14.117804834142657,50
pure_top_p,0.3,0.6,0,stopped_early_on_eos,0.9152,0.8428705422113507,0.9875294577886493,50
pure_top_p,0.3,0.6,0,unique_answer_rate,0.0664,0.051607517584935245,0.08119248241506476,50
pure_top_p,0.3,0.6,0,pairwise_token_jaccard_distance,0.0775074790344315,0.036952501849474774,0.11806245621938824,50
pure_top_p,0.3,0.6,0,corpus_distinct_1,0.045477806652056606,0.04172707469673173,0.04922853860738148,50
pure_top_p,0.3,0.6,0,corpus_distinct_2,0.053215584268416036,0.04571971408706986,0.06071145444976221,40
pure_top_p,0.3,0.8,0,correctness,0.43439999999999995,0.32353674469870547,0.5452632553012944,50
pure_top_p,0.3,0.8,0,strict_accuracy,0.2896,0.17097386352072325,0.4082261364792768,50
pure_top_p,0.3,0.8,0,informativeness,0.3258,0.26358934316373117,0.3880106568362688,50
pure_top_p,0.3,0.8,0,within_answer_distinct_1,0.9807978669720283,0.9709987261243748,0.9905970078196819,50
pure_top_p,0.3,0.8,0,within_answer_distinct_2,0.8009292539964535,0.6935963938629984,0.9082621141299086,50
pure_top_p,0.3,0.8,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.3,0.8,0,model_generation_latency_seconds,0.40117288750354196,0.30998412261989405,0.4923616523871899,50
pure_top_p,0.3,0.8,0,tokens_per_second,40.83859046965722,40.148636632944125,41.528544306370314,50
pure_top_p,0.3,0.8,0,word_length,11.367199999999999,8.57893739089303,14.155462609106968,50
pure_top_p,0.3,0.8,0,stopped_early_on_eos,0.9263999999999999,0.8673744060936274,0.9854255939063724,50
pure_top_p,0.3,0.8,0,unique_answer_rate,0.16,0.10737191624237113,0.21262808375762887,50
pure_top_p,0.3,0.8,0,pairwise_token_jaccard_distance,0.1724648826843004,0.11296690418876187,0.23196286117983894,50
pure_top_p,0.3,0.8,0,corpus_distinct_1,0.06637653969764518,0.05523905555435026,0.07751402384094008,50
pure_top_p,0.3,0.8,0,corpus_distinct_2,0.09802178985628063,0.07423150733458658,0.12181207237797467,42
pure_top_p,0.3,0.9,0,correctness,0.4316,0.3225043534507449,0.5406956465492551,50
pure_top_p,0.3,0.9,0,strict_accuracy,0.292,0.17427206958414665,0.4097279304158533,50
pure_top_p,0.3,0.9,0,informativeness,0.33159999999999995,0.26892911923388974,0.39427088076611017,50
pure_top_p,0.3,0.9,0,within_answer_distinct_1,0.9788240284673333,0.9688118345444676,0.988836222390199,50
pure_top_p,0.3,0.9,0,within_answer_distinct_2,0.8024481608371794,0.6961391525599764,0.9087571691143824,50
pure_top_p,0.3,0.9,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.3,0.9,0,model_generation_latency_seconds,0.40459161504786456,0.3129230373165826,0.4962601927791465,50
pure_top_p,0.3,0.9,0,tokens_per_second,40.714990092994924,39.983033313148496,41.44694687284135,50
pure_top_p,0.3,0.9,0,word_length,11.441600000000001,8.655462318819115,14.227737681180887,50
pure_top_p,0.3,0.9,0,stopped_early_on_eos,0.9303999999999999,0.8749488011310845,0.9858511988689153,50
pure_top_p,0.3,0.9,0,unique_answer_rate,0.20879999999999996,0.1447230782262443,0.2728769217737556,50
pure_top_p,0.3,0.9,0,pairwise_token_jaccard_distance,0.20848989780196917,0.14531731904215667,0.27166247656178166,50
pure_top_p,0.3,0.9,0,corpus_distinct_1,0.07298957352587081,0.06183760862773216,0.08414153842400945,50
pure_top_p,0.3,0.9,0,corpus_distinct_2,0.11282280661471453,0.08929189840774711,0.13635371482168196,42
pure_top_p,0.3,0.95,0,correctness,0.4336,0.32575126919615605,0.5414487308038439,50
pure_top_p,0.3,0.95,0,strict_accuracy,0.2928,0.17643981546937976,0.40916018453062025,50
pure_top_p,0.3,0.95,0,informativeness,0.335,0.27177391677479934,0.3982260832252007,50
pure_top_p,0.3,0.95,0,within_answer_distinct_1,0.9792707009583761,0.9696482626488598,0.9888931392678924,50
pure_top_p,0.3,0.95,0,within_answer_distinct_2,0.800756068549504,0.6940101996872376,0.9075019374117703,50
pure_top_p,0.3,0.95,0,trigram_repetition_rate,6.944444444444432e-05,0.0,0.0001709287982832211,50
pure_top_p,0.3,0.95,0,model_generation_latency_seconds,0.4062469358924776,0.31647606050871485,0.4960178112762404,50
pure_top_p,0.3,0.95,0,tokens_per_second,40.54968755051015,39.84676066935574,41.25261443166456,50
pure_top_p,0.3,0.95,0,word_length,11.431199999999999,8.676391308438278,14.18600869156172,50
pure_top_p,0.3,0.95,0,stopped_early_on_eos,0.9352000000000001,0.8827203804891843,0.987679619510816,50
pure_top_p,0.3,0.95,0,unique_answer_rate,0.25359999999999994,0.17741990853247808,0.3297800914675218,50
pure_top_p,0.3,0.95,0,pairwise_token_jaccard_distance,0.23252932587944264,0.16812985829945318,0.2969287934594321,50
pure_top_p,0.3,0.95,0,corpus_distinct_1,0.08865168924414657,0.07341194494183617,0.10389143354645697,50
pure_top_p,0.3,0.95,0,corpus_distinct_2,0.14361953684815346,0.11439691483916664,0.17284215885714027,42
pure_top_p,0.7,0.6,0,correctness,0.44160000000000005,0.3335049709931118,0.5496950290068883,50
pure_top_p,0.7,0.6,0,strict_accuracy,0.30079999999999996,0.18337100433027623,0.4182289956697237,50
pure_top_p,0.7,0.6,0,informativeness,0.33620000000000005,0.271245093303123,0.4011549066968771,50
pure_top_p,0.7,0.6,0,within_answer_distinct_1,0.9794995290105709,0.9695874865389059,0.9894115714822359,50
pure_top_p,0.7,0.6,0,within_answer_distinct_2,0.8045929470943745,0.699140351807145,0.910045542381604,50
pure_top_p,0.7,0.6,0,trigram_repetition_rate,0.0,0.0,0.0,50
pure_top_p,0.7,0.6,0,model_generation_latency_seconds,0.40347740822993217,0.3140190018090677,0.4929358146507966,50
pure_top_p,0.7,0.6,0,tokens_per_second,40.78102342391924,40.07048613577733,41.491560712061144,50
pure_top_p,0.7,0.6,0,word_length,11.3096,8.63812148437312,13.98107851562688,50
pure_top_p,0.7,0.6,0,stopped_early_on_eos,0.9375999999999999,0.8846316961192827,0.990568303880717,50
pure_top_p,0.7,0.6,0,unique_answer_rate,0.1992,0.12970618859207678,0.2686938114079232,50
pure_top_p,0.7,0.6,0,pairwise_token_jaccard_distance,0.2193316893690282,0.1503259897133385,0.2883373890247179,50
pure_top_p,0.7,0.6,0,corpus_distinct_1,0.07015411199444435,0.058611879528763754,0.08169634446012494,50
pure_top_p,0.7,0.6,0,corpus_distinct_2,0.10617926352033413,0.08115781954269252,0.13120070749797574,42
pure_top_p,0.7,0.8,0,correctness,0.44120000000000004,0.3351163692929018,0.5472836307070983,50
pure_top_p,0.7,0.8,0,strict_accuracy,0.30879999999999996,0.19738302147338582,0.4202169785266141,50
pure_top_p,0.7,0.8,0,informativeness,0.3368,0.2746086277366386,0.3989913722633614,50
pure_top_p,0.7,0.8,0,within_answer_distinct_1,0.9765971435671987,0.9674457572553743,0.9857485298790232,50
pure_top_p,0.7,0.8,0,within_answer_distinct_2,0.8030126357185224,0.698849802696551,0.9071754687404939,50
pure_top_p,0.7,0.8,0,trigram_repetition_rate,7.438596491228057e-05,0.0,0.000159398570861082,50
pure_top_p,0.7,0.8,0,model_generation_latency_seconds,0.3989261187456548,0.316067463403112,0.48178477408819764,50
pure_top_p,0.7,0.8,0,tokens_per_second,40.901309898775,40.20384300764662,41.598776789903376,50
pure_top_p,0.7,0.8,0,word_length,11.459200000000001,8.823937112881525,14.094462887118477,50
pure_top_p,0.7,0.8,0,stopped_early_on_eos,0.9488,0.9084153407343828,0.9891846592656172,50
pure_top_p,0.7,0.8,0,unique_answer_rate,0.3696,0.2790374897874402,0.46016251021255977,50
pure_top_p,0.7,0.8,0,pairwise_token_jaccard_distance,0.3428806659489389,0.2669038063477388,0.418857525550139,50
pure_top_p,0.7,0.8,0,corpus_distinct_1,0.10564008154420797,0.08739679154672877,0.12388337154168716,50
pure_top_p,0.7,0.8,0,corpus_distinct_2,0.19091395386002596,0.1541352682106232,0.22769263950942872,42
pure_top_p,0.7,0.9,0,correctness,0.4236,0.3204584587278239,0.5267415412721761,50
pure_top_p,0.7,0.9,0,strict_accuracy,0.2792,0.17083191141299947,0.38756808858700054,50
pure_top_p,0.7,0.9,0,informativeness,0.33759999999999996,0.2771133633270951,0.39808663667290484,50
pure_top_p,0.7,0.9,0,within_answer_distinct_1,0.9775054368635856,0.9688862664124858,0.9861246073146854,50
pure_top_p,0.7,0.9,0,within_answer_distinct_2,0.8060933788788154,0.7027540754258947,0.909432682331736,50
pure_top_p,0.7,0.9,0,trigram_repetition_rate,9.804878048780479e-05,0.0,0.0002551901697035046,50
pure_top_p,0.7,0.9,0,model_generation_latency_seconds,0.4143130684841424,0.3302434108716401,0.4983827260966447,50
pure_top_p,0.7,0.9,0,tokens_per_second,40.88714985856147,40.23047145882935,41.543828258293594,50
pure_top_p,0.7,0.9,0,word_length,11.9,9.242363660693963,14.557636339306038,50
pure_top_p,0.7,0.9,0,stopped_early_on_eos,0.9368,0.8890669717700626,0.9845330282299374,50
pure_top_p,0.7,0.9,0,unique_answer_rate,0.4536,0.3569521115802316,0.5502478884197683,50
pure_top_p,0.7,0.9,0,pairwise_token_jaccard_distance,0.397202192320088,0.32203886618702343,0.4723655184531526,50
pure_top_p,0.7,0.9,0,corpus_distinct_1,0.13326726792027363,0.10684128890824268,0.15969324693230458,50
pure_top_p,0.7,0.9,0,corpus_distinct_2,0.24991965819780268,0.20022214211034395,0.2996171742852614,43
pure_top_p,0.7,0.95,0,correctness,0.442,0.3379107767345726,0.5460892232654274,50
pure_top_p,0.7,0.95,0,strict_accuracy,0.3048,0.1961221344339152,0.4134778655660848,50
pure_top_p,0.7,0.95,0,informativeness,0.3452,0.2834544700889206,0.4069455299110794,50
pure_top_p,0.7,0.95,0,within_answer_distinct_1,0.9755454846797812,0.9668823857705006,0.9842085835890618,50
pure_top_p,0.7,0.95,0,within_answer_distinct_2,0.8008949890945521,0.6986600267792716,0.9031299514098327,50
pure_top_p,0.7,0.95,0,trigram_repetition_rate,0.00022943932167461545,0.0,0.00046450777371142963,50
pure_top_p,0.7,0.95,0,model_generation_latency_seconds,0.42148982186466455,0.3349790898267402,0.5080005539025889,50
pure_top_p,0.7,0.95,0,tokens_per_second,40.80131036764294,40.0746796040109,41.52794113127498,50
pure_top_p,0.7,0.95,0,word_length,11.959200000000001,9.326483783575602,14.5919162164244,50
pure_top_p,0.7,0.95,0,stopped_early_on_eos,0.9344,0.8820223045944173,0.9867776954055827,50
pure_top_p,0.7,0.95,0,unique_answer_rate,0.4952,0.39550389343610254,0.5948961065638975,50
pure_top_p,0.7,0.95,0,pairwise_token_jaccard_distance,0.4123386756008759,0.3373724883620643,0.4873048628396875,50
pure_top_p,0.7,0.95,0,corpus_distinct_1,0.14670710257918412,0.11943024818833398,0.17398395697003427,50
pure_top_p,0.7,0.95,0,corpus_distinct_2,0.28090775381982114,0.23007949932599311,0.33173600831364913,43
pure_top_p,1.0,0.6,0,correctness,0.4372,0.330670335849586,0.5437296641504139,50
pure_top_p,1.0,0.6,0,strict_accuracy,0.2984,0.18463953192782656,0.41216046807217344,50
pure_top_p,1.0,0.6,0,informativeness,0.33640000000000003,0.2725949850246864,0.4002050149753137,50
pure_top_p,1.0,0.6,0,within_answer_distinct_1,0.9762210752879134,0.966141012116034,0.9863011384597927,50
pure_top_p,1.0,0.6,0,within_answer_distinct_2,0.808358013978494,0.704022066238645,0.912693961718343,50
