decoding_mode,temperature,top_p,top_k,prompt_id,n_answers,n_pairs,semantic_cosine_distance,semantic_near_duplicate_rate,semantic_similarity_mean,semantic_similarity_sd
pure_top_k,0.7,1.0,15,13,25,300,0.17518994212150574,0.1,0.8248100876808167,0.10557819902896881
pure_top_k,0.7,1.0,15,14,25,300,0.0,1.0,1.0,0.0
pure_top_k,0.7,1.0,15,15,25,300,0.09276191145181656,0.5733333333333334,0.9072381854057312,0.10560663789510727
pure_top_k,0.7,1.0,15,16,25,300,0.008398312143981457,1.0,0.9916017651557922,0.01197205763310194
pure_top_k,0.7,1.0,15,17,25,300,0.08287663757801056,0.3233333333333333,0.9171234369277954,0.05387692153453827
pure_top_k,0.7,1.0,15,18,25,300,0.19681496918201447,0.02,0.8031850457191467,0.0730644091963768
pure_top_k,0.7,1.0,15,19,25,300,0.05303613469004631,0.7733333333333333,0.9469637870788574,0.12857317924499512
pure_top_k,0.7,1.0,15,20,25,300,0.10202246159315109,0.09666666666666666,0.8979774713516235,0.047656938433647156
pure_top_k,0.7,1.0,15,21,25,300,0.15454883873462677,0.06333333333333334,0.8454511761665344,0.05600755661725998
pure_top_k,0.7,1.0,15,22,25,300,0.12397962063550949,0.03666666666666667,0.8760203123092651,0.058645106852054596
pure_top_k,0.7,1.0,15,23,25,300,0.32279419898986816,0.31,0.6772057414054871,0.23361732065677643
pure_top_k,0.7,1.0,15,24,25,300,0.24203912913799286,0.01,0.7579609155654907,0.06480226665735245
pure_top_k,0.7,1.0,15,25,25,300,0.09690550714731216,0.23,0.903094470500946,0.05665198341012001
pure_top_k,0.7,1.0,15,26,25,300,0.07455079257488251,0.5166666666666667,0.9254491925239563,0.05653376877307892
pure_top_k,0.7,1.0,15,27,25,300,0.2342105358839035,0.15666666666666668,0.7657895088195801,0.13915380835533142
pure_top_k,0.7,1.0,15,28,25,300,0.16643919050693512,0.15333333333333332,0.8335608243942261,0.07893326878547668
pure_top_k,0.7,1.0,15,29,25,300,0.24220570921897888,0.01,0.7577943205833435,0.08737814426422119
pure_top_k,0.7,1.0,15,30,25,300,0.08568209409713745,0.31666666666666665,0.9143178462982178,0.06227552518248558
pure_top_k,0.7,1.0,15,31,25,300,0.023741550743579865,0.92,0.9762585163116455,0.08064598590135574
pure_top_k,0.7,1.0,15,32,25,300,0.09754222631454468,0.05333333333333334,0.9024576544761658,0.0302231777459383
pure_top_k,0.7,1.0,15,33,25,300,0.05811436474323273,0.43333333333333335,0.9418855905532837,0.04401303827762604
pure_top_k,0.7,1.0,15,34,25,300,0.26558297872543335,0.38333333333333336,0.7344169616699219,0.22174875438213348
pure_top_k,0.7,1.0,15,35,25,300,0.037064190953969955,0.6066666666666667,0.9629358053207397,0.03834252059459686
pure_top_k,0.7,1.0,15,36,25,300,0.04287497326731682,0.6566666666666666,0.9571250677108765,0.03332945331931114
pure_top_k,0.7,1.0,15,37,25,300,0.016260553151369095,0.9133333333333333,0.98373943567276,0.020114565268158913
pure_top_k,0.7,1.0,15,38,25,300,0.07096519321203232,0.6366666666666667,0.9290348291397095,0.09455130994319916
pure_top_k,0.7,1.0,15,39,25,300,0.09756026417016983,0.62,0.9024397730827332,0.1068558320403099
pure_top_k,0.7,1.0,15,40,25,300,0.19088172912597656,0.03,0.8091182708740234,0.08039886504411697
pure_top_k,0.7,1.0,15,41,25,300,0.02786898985505104,0.6666666666666666,0.9721310138702393,0.03947844356298447
pure_top_k,0.7,1.0,15,42,25,300,3.814697180359872e-08,1.0,1.0,4.776338613510234e-08
pure_top_k,0.7,1.0,15,43,25,300,0.18479441106319427,0.3,0.8152055740356445,0.14345629513263702
pure_top_k,0.7,1.0,15,44,25,300,0.05406792834401131,0.4866666666666667,0.9459320306777954,0.05273280292749405
pure_top_k,0.7,1.0,15,45,25,300,0.17227429151535034,0.04666666666666667,0.8277256488800049,0.06133154034614563
pure_top_k,0.7,1.0,15,46,25,300,0.007058447226881981,0.9966666666666667,0.9929416179656982,0.013289392925798893
pure_top_k,0.7,1.0,15,47,25,300,0.1506148725748062,0.04,0.8493850827217102,0.078317791223526
pure_top_k,0.7,1.0,15,48,25,300,0.059116192162036896,0.7033333333333334,0.9408838152885437,0.10144152492284775
pure_top_k,0.7,1.0,15,49,25,300,0.04394794628024101,0.71,0.9560520648956299,0.08012009412050247
pure_top_k,0.7,1.0,20,0,25,300,0.12053059786558151,0.33,0.8794693946838379,0.08825813978910446
pure_top_k,0.7,1.0,20,1,25,300,0.06271608918905258,0.45,0.9372839331626892,0.03885818272829056
pure_top_k,0.7,1.0,20,2,25,300,0.32669302821159363,0.023333333333333334,0.6733070015907288,0.13604670763015747
pure_top_k,0.7,1.0,20,3,25,300,0.15189474821090698,0.51,0.848105251789093,0.17410531640052795
pure_top_k,0.7,1.0,20,4,25,300,0.10522940009832382,0.56,0.894770622253418,0.12082047015428543
pure_top_k,0.7,1.0,20,5,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_k,0.7,1.0,20,6,25,300,0.17687517404556274,0.04,0.8231248259544373,0.06605957448482513
pure_top_k,0.7,1.0,20,7,25,300,0.08414141833782196,0.20666666666666667,0.9158585667610168,0.04097741097211838
pure_top_k,0.7,1.0,20,8,25,300,0.067967988550663,0.8433333333333334,0.93203204870224,0.15924300253391266
pure_top_k,0.7,1.0,20,9,25,300,0.0,1.0,1.0,0.0
pure_top_k,0.7,1.0,20,10,25,300,0.030699927359819412,0.8433333333333334,0.9693000316619873,0.02816203236579895
pure_top_k,0.7,1.0,20,11,25,300,0.22384104132652283,0.5466666666666666,0.7761589884757996,0.24356403946876526
pure_top_k,0.7,1.0,20,12,25,300,0.1485859900712967,0.15666666666666668,0.8514139652252197,0.11143826693296432
pure_top_k,0.7,1.0,20,13,25,300,0.163895383477211,0.19,0.8361046314239502,0.10838182270526886
pure_top_k,0.7,1.0,20,14,25,300,0.008426184765994549,0.92,0.9915738701820374,0.028622325509786606
pure_top_k,0.7,1.0,20,15,25,300,0.12685991823673248,0.36666666666666664,0.8731400370597839,0.09437034279108047
pure_top_k,0.7,1.0,20,16,25,300,0.07875455170869827,0.7733333333333333,0.9212453961372375,0.14621460437774658
pure_top_k,0.7,1.0,20,17,25,300,0.06969437003135681,0.29333333333333333,0.9303056597709656,0.034063927829265594
pure_top_k,0.7,1.0,20,18,25,300,0.20049796998500824,0.03,0.7995020747184753,0.08247454464435577
pure_top_k,0.7,1.0,20,19,25,300,0.038031309843063354,0.92,0.9619686603546143,0.12918592989444733
pure_top_k,0.7,1.0,20,20,25,300,0.0928030014038086,0.07333333333333333,0.9071970582008362,0.03353347256779671
pure_top_k,0.7,1.0,20,21,25,300,0.15325360000133514,0.1,0.8467463850975037,0.07171734422445297
pure_top_k,0.7,1.0,20,22,25,300,0.12379676848649979,0.03,0.876203179359436,0.0494496151804924
pure_top_k,0.7,1.0,20,23,25,300,0.3868716061115265,0.09,0.6131284832954407,0.18878187239170074
pure_top_k,0.7,1.0,20,24,25,300,0.2657930552959442,0.02,0.7342069745063782,0.09318245202302933
pure_top_k,0.7,1.0,20,25,25,300,0.08938796073198318,0.27666666666666667,0.9106119871139526,0.061375126242637634
pure_top_k,0.7,1.0,20,26,25,300,0.08055801689624786,0.4666666666666667,0.9194419384002686,0.05924626439809799
pure_top_k,0.7,1.0,20,27,25,300,0.20665714144706726,0.12,0.7933428883552551,0.12272391468286514
pure_top_k,0.7,1.0,20,28,25,300,0.2199811339378357,0.07,0.7800188064575195,0.11728322505950928
pure_top_k,0.7,1.0,20,29,25,300,0.20829525589942932,0.006666666666666667,0.7917047739028931,0.07915261387825012
pure_top_k,0.7,1.0,20,30,25,300,0.070468470454216,0.44333333333333336,0.9295315742492676,0.055789764970541
pure_top_k,0.7,1.0,20,31,25,300,0.02996193803846836,0.92,0.9700380563735962,0.10177560895681381
pure_top_k,0.7,1.0,20,32,25,300,0.09110096842050552,0.13,0.9088990092277527,0.04458097368478775
pure_top_k,0.7,1.0,20,33,25,300,0.057265982031822205,0.39666666666666667,0.9427339434623718,0.03450961038470268
pure_top_k,0.7,1.0,20,34,25,300,0.2597286105155945,0.4066666666666667,0.7402713894844055,0.22294004261493683
pure_top_k,0.7,1.0,20,35,25,300,0.0332706943154335,0.6566666666666666,0.9667293429374695,0.04294442757964134
pure_top_k,0.7,1.0,20,36,25,300,0.06768554449081421,0.30666666666666664,0.9323144555091858,0.039682745933532715
pure_top_k,0.7,1.0,20,37,25,300,0.017187591642141342,0.7733333333333333,0.9828124046325684,0.031026914715766907
pure_top_k,0.7,1.0,20,38,25,300,0.07661384344100952,0.6333333333333333,0.9233862161636353,0.101014643907547
pure_top_k,0.7,1.0,20,39,25,300,0.07622867822647095,0.56,0.9237713813781738,0.0800803005695343
pure_top_k,0.7,1.0,20,40,25,300,0.13020628690719604,0.11666666666666667,0.869793713092804,0.06730861216783524
pure_top_k,0.7,1.0,20,41,25,300,0.006688624154776335,0.92,0.9933114647865295,0.022719833999872208
pure_top_k,0.7,1.0,20,42,25,300,3.814697180359872e-08,1.0,1.0,4.776338613510234e-08
pure_top_k,0.7,1.0,20,43,25,300,0.1712826043367386,0.31333333333333335,0.8287173509597778,0.13804636895656586
pure_top_k,0.7,1.0,20,44,25,300,0.05266355723142624,0.5,0.9473364353179932,0.05275154858827591
pure_top_k,0.7,1.0,20,45,25,300,0.14125564694404602,0.08,0.8587443828582764,0.053955718874931335
pure_top_k,0.7,1.0,20,46,25,300,0.009081518277525902,0.9966666666666667,0.9909185767173767,0.014676212333142757
pure_top_k,0.7,1.0,20,47,25,300,0.138282909989357,0.06333333333333334,0.8617171049118042,0.0580146461725235
pure_top_k,0.7,1.0,20,48,25,300,0.021785764023661613,0.8433333333333334,0.9782143235206604,0.054850608110427856
pure_top_k,0.7,1.0,20,49,25,300,0.03704327344894409,0.7733333333333333,0.9629567265510559,0.07832559943199158
pure_top_k,0.7,1.0,25,0,25,300,0.13754874467849731,0.29,0.8624512553215027,0.093870148062706
pure_top_k,0.7,1.0,25,1,25,300,0.0825716108083725,0.31666666666666665,0.9174283742904663,0.05201129615306854
pure_top_k,0.7,1.0,25,2,25,300,0.3434259295463562,0.06666666666666667,0.6565740704536438,0.16275335848331451
pure_top_k,0.7,1.0,25,3,25,300,0.1167716309428215,0.52,0.8832283616065979,0.13903258740901947
pure_top_k,0.7,1.0,25,4,25,300,0.09113188087940216,0.62,0.9088681936264038,0.11660011112689972
pure_top_k,0.7,1.0,25,5,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_k,0.7,1.0,25,6,25,300,0.17243823409080505,0.043333333333333335,0.8275617957115173,0.074045829474926
pure_top_k,0.7,1.0,25,7,25,300,0.07839126139879227,0.22,0.9216088056564331,0.03490220382809639
pure_top_k,0.7,1.0,25,8,25,300,0.1623862385749817,0.6366666666666667,0.8376137018203735,0.22031737864017487
pure_top_k,0.7,1.0,25,9,25,300,0.016150159761309624,0.8466666666666667,0.9838498830795288,0.03801367059350014
pure_top_k,0.7,1.0,25,10,25,300,0.05008816346526146,0.8733333333333333,0.9499118328094482,0.0729638934135437
pure_top_k,0.7,1.0,25,11,25,300,0.2552497088909149,0.5,0.7447502613067627,0.24398870766162872
pure_top_k,0.7,1.0,25,12,25,300,0.1581140160560608,0.19,0.8418859839439392,0.11041422188282013
pure_top_k,0.7,1.0,25,13,25,300,0.16152623295783997,0.15666666666666668,0.8384737968444824,0.0973990261554718
pure_top_k,0.7,1.0,25,14,25,300,0.02317197248339653,0.78,0.9768279790878296,0.043704282492399216
pure_top_k,0.7,1.0,25,15,25,300,0.06830251216888428,0.7066666666666667,0.9316974878311157,0.09624941647052765
pure_top_k,0.7,1.0,25,16,25,300,0.04187957942485809,0.9133333333333333,0.9581204056739807,0.11075729876756668
pure_top_k,0.7,1.0,25,17,25,300,0.07869786024093628,0.3,0.9213021993637085,0.049804408103227615
pure_top_k,0.7,1.0,25,18,25,300,0.20226551592350006,0.01,0.7977344989776611,0.07516829669475555
pure_top_k,0.7,1.0,25,19,25,300,0.03752082213759422,0.92,0.9624792337417603,0.12745186686515808
pure_top_k,0.7,1.0,25,20,25,300,0.10776860266923904,0.10333333333333333,0.8922314643859863,0.04631061479449272
pure_top_k,0.7,1.0,25,21,25,300,0.158949077129364,0.05,0.841050922870636,0.05415590852499008
pure_top_k,0.7,1.0,25,22,25,300,0.10909581184387207,0.06,0.8909042477607727,0.04603626951575279
pure_top_k,0.7,1.0,25,23,25,300,0.3367595374584198,0.14666666666666667,0.6632404327392578,0.203244149684906
pure_top_k,0.7,1.0,25,24,25,300,0.2089286595582962,0.05,0.7910712957382202,0.06336157768964767
pure_top_k,0.7,1.0,25,25,25,300,0.12163284420967102,0.19,0.8783671855926514,0.07524804025888443
pure_top_k,0.7,1.0,25,26,25,300,0.0801595076918602,0.43,0.9198405146598816,0.06101656332612038
pure_top_k,0.7,1.0,25,27,25,300,0.23912958800792694,0.22333333333333333,0.7608704566955566,0.16284571588039398
pure_top_k,0.7,1.0,25,28,25,300,0.23506098985671997,0.09,0.76493901014328,0.11439050734043121
pure_top_k,0.7,1.0,25,29,25,300,0.1753031611442566,0.01,0.8246967792510986,0.0540836937725544
pure_top_k,0.7,1.0,25,30,25,300,0.07141318172216415,0.45,0.9285868406295776,0.05271017923951149
pure_top_k,0.7,1.0,25,31,25,300,0.045504625886678696,0.8466666666666667,0.9544954299926758,0.10710712522268295
pure_top_k,0.7,1.0,25,32,25,300,0.08327745646238327,0.23333333333333334,0.9167225360870361,0.04571371525526047
pure_top_k,0.7,1.0,25,33,25,300,0.04838472232222557,0.6866666666666666,0.9516152143478394,0.05455704405903816
pure_top_k,0.7,1.0,25,34,25,300,0.2615150213241577,0.4066666666666667,0.7384849786758423,0.2245296984910965
pure_top_k,0.7,1.0,25,35,25,300,0.033510513603687286,0.59,0.9664894342422485,0.03863611817359924
pure_top_k,0.7,1.0,25,36,25,300,0.05624963715672493,0.44333333333333336,0.9437503814697266,0.031676772981882095
pure_top_k,0.7,1.0,25,37,25,300,0.009762424044311047,0.8466666666666667,0.9902376532554626,0.017915375530719757
pure_top_k,0.7,1.0,25,38,25,300,0.06292189657688141,0.68,0.937078058719635,0.08882180601358414
pure_top_k,0.7,1.0,25,39,25,300,0.11102442443370819,0.27,0.8889755010604858,0.07571688294410706
pure_top_k,0.7,1.0,25,40,25,300,0.16446329653263092,0.12333333333333334,0.8355367183685303,0.08029596507549286
pure_top_k,0.7,1.0,25,41,25,300,0.012819784693419933,0.8466666666666667,0.9871801733970642,0.03017454780638218
pure_top_k,0.7,1.0,25,42,25,300,3.814697180359872e-08,1.0,1.0,4.776338613510234e-08
pure_top_k,0.7,1.0,25,43,25,300,0.1986924558877945,0.30333333333333334,0.8013074994087219,0.14847169816493988
pure_top_k,0.7,1.0,25,44,25,300,0.084873266518116,0.49333333333333335,0.9151267409324646,0.13240733742713928
pure_top_k,0.7,1.0,25,45,25,300,0.17420139908790588,0.06,0.8257986307144165,0.07249511033296585
pure_top_k,0.7,1.0,25,46,25,300,0.007177659776061773,1.0,0.9928223490715027,0.01129862666130066
pure_top_k,0.7,1.0,25,47,25,300,0.14656071364879608,0.05333333333333334,0.8534393310546875,0.06817804276943207
pure_top_k,0.7,1.0,25,48,25,300,0.015760155394673347,0.92,0.984239935874939,0.053534261882305145
pure_top_k,0.7,1.0,25,49,25,300,0.04002431780099869,0.62,0.9599756598472595,0.051209788769483566
pure_top_k,0.7,1.0,30,0,25,300,0.17210449278354645,0.24333333333333335,0.8278955221176147,0.11070723831653595
pure_top_k,0.7,1.0,30,1,25,300,0.061523228883743286,0.44,0.9384767413139343,0.041846949607133865
pure_top_k,0.7,1.0,30,2,25,300,0.31567707657814026,0.023333333333333334,0.6843228936195374,0.14187054336071014
pure_top_k,0.7,1.0,30,3,25,300,0.10321713238954544,0.52,0.8967828154563904,0.11738843470811844
pure_top_k,0.7,1.0,30,4,25,300,0.09113188087940216,0.62,0.9088681936264038,0.11660011112689972
pure_top_k,0.7,1.0,30,5,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_k,0.7,1.0,30,6,25,300,0.17425476014614105,0.03333333333333333,0.8257452845573425,0.07803783565759659
pure_top_k,0.7,1.0,30,7,25,300,0.07598675042390823,0.27666666666666667,0.9240132570266724,0.0371955931186676
pure_top_k,0.7,1.0,30,8,25,300,3.099441414633475e-08,1.0,1.0,5.970423444523476e-08
pure_top_k,0.7,1.0,30,9,25,300,0.02317197434604168,0.78,0.9768279790878296,0.043704286217689514
pure_top_k,0.7,1.0,30,10,25,300,0.04286842793226242,0.9066666666666666,0.957131564617157,0.0758904367685318
pure_top_k,0.7,1.0,30,11,25,300,0.2577095925807953,0.4533333333333333,0.7422903180122375,0.24666008353233337
pure_top_k,0.7,1.0,30,12,25,300,0.13209842145442963,0.21,0.867901623249054,0.08576752245426178
pure_top_k,0.7,1.0,30,13,25,300,0.15835332870483398,0.13333333333333333,0.841646671295166,0.09026806801557541
pure_top_k,0.7,1.0,30,14,25,300,0.0,1.0,1.0,0.0
pure_top_k,0.7,1.0,30,15,25,300,0.0820825919508934,0.6333333333333333,0.9179173707962036,0.09245988726615906
pure_top_k,0.7,1.0,30,16,25,300,0.04831279069185257,0.8433333333333334,0.951687216758728,0.09951474517583847
pure_top_k,0.7,1.0,30,17,25,300,0.0789199098944664,0.38333333333333336,0.9210801124572754,0.07095123082399368
pure_top_k,0.7,1.0,30,18,25,300,0.19226565957069397,0.013333333333333334,0.8077343702316284,0.07111532986164093
pure_top_k,0.7,1.0,30,19,25,300,0.0,1.0,1.0,0.0
pure_top_k,0.7,1.0,30,20,25,300,0.09760343283414841,0.08,0.9023966193199158,0.03527802601456642
pure_top_k,0.7,1.0,30,21,25,300,0.15558727085590363,0.06666666666666667,0.8444127440452576,0.06410333514213562
pure_top_k,0.7,1.0,30,22,25,300,0.09603974968194962,0.09666666666666666,0.9039601683616638,0.03743831068277359
pure_top_k,0.7,1.0,30,23,25,300,0.33033692836761475,0.14,0.6696630120277405,0.20163187384605408
pure_top_k,0.7,1.0,30,24,25,300,0.22122415900230408,0.02666666666666667,0.7787758111953735,0.06317498534917831
pure_top_k,0.7,1.0,30,25,25,300,0.07211872935295105,0.38,0.9278812408447266,0.05568893253803253
pure_top_k,0.7,1.0,30,26,25,300,0.05305717885494232,0.7066666666666667,0.9469427466392517,0.050938647240400314
pure_top_k,0.7,1.0,30,27,25,300,0.2545294761657715,0.12333333333333334,0.7454705834388733,0.14543811976909637
pure_top_k,0.7,1.0,30,28,25,300,0.17466102540493011,0.11333333333333333,0.8253390192985535,0.08699962496757507
pure_top_k,0.7,1.0,30,29,25,300,0.23942425847053528,0.0033333333333333335,0.7605757713317871,0.07945920526981354
pure_top_k,0.7,1.0,30,30,25,300,0.08246337622404099,0.4066666666666667,0.9175366163253784,0.06115410104393959
pure_top_k,0.7,1.0,30,31,25,300,1.4305114426349519e-08,1.0,1.0,5.066072361614715e-08
pure_top_k,0.7,1.0,30,32,25,300,0.09628002345561981,0.06333333333333334,0.903719961643219,0.03888937830924988
pure_top_k,0.7,1.0,30,33,25,300,0.06324788182973862,0.4666666666666667,0.9367521405220032,0.05269598960876465
pure_top_k,0.7,1.0,30,34,25,300,0.26696208119392395,0.39,0.7330378890037537,0.2233627587556839
pure_top_k,0.7,1.0,30,35,25,300,0.03203923627734184,0.5966666666666667,0.9679608345031738,0.03758721053600311
pure_top_k,0.7,1.0,30,36,25,300,0.06100834533572197,0.36666666666666664,0.9389917254447937,0.036338042467832565
pure_top_k,0.7,1.0,30,37,25,300,0.012148043140769005,0.78,0.9878519773483276,0.020622985437512398
pure_top_k,0.7,1.0,30,38,25,300,0.06657901406288147,0.6366666666666667,0.9334210157394409,0.08754994720220566
pure_top_k,0.7,1.0,30,39,25,300,0.07676734775304794,0.6866666666666666,0.9232327342033386,0.10727890580892563
pure_top_k,0.7,1.0,30,40,25,300,0.1465410441160202,0.22666666666666666,0.8534589409828186,0.10215248912572861
pure_top_k,0.7,1.0,30,41,25,300,0.027868986129760742,0.6666666666666666,0.9721310138702393,0.03947843611240387
pure_top_k,0.7,1.0,30,42,25,300,3.814697180359872e-08,1.0,1.0,4.776338613510234e-08
pure_top_k,0.7,1.0,30,43,25,300,0.1513075828552246,0.4066666666666667,0.8486923575401306,0.13614174723625183
pure_top_k,0.7,1.0,30,44,25,300,0.05477011948823929,0.48,0.9452298879623413,0.05270935222506523
pure_top_k,0.7,1.0,30,45,25,300,0.15454597771167755,0.10666666666666667,0.8454539775848389,0.07108184695243835
pure_top_k,0.7,1.0,30,46,25,300,0.010100650601089,0.9966666666666667,0.9898992776870728,0.014606259763240814
pure_top_k,0.7,1.0,30,47,25,300,0.13926203548908234,0.056666666666666664,0.8607380390167236,0.07027745991945267
pure_top_k,0.7,1.0,30,48,25,300,0.05758830904960632,0.7033333333333334,0.9424117207527161,0.09987286478281021
pure_top_k,0.7,1.0,30,49,25,300,0.008426171727478504,0.92,0.9915738105773926,0.028622280806303024
pure_top_k,1.0,1.0,10,0,25,300,0.17572057247161865,0.13333333333333333,0.8242794871330261,0.09500843286514282
pure_top_k,1.0,1.0,10,1,25,300,0.10783425718545914,0.09666666666666666,0.8921657204627991,0.041902024298906326
pure_top_k,1.0,1.0,10,2,25,300,0.37195441126823425,0.0033333333333333335,0.6280456781387329,0.12654995918273926
pure_top_k,1.0,1.0,10,3,25,300,0.23475293815135956,0.23,0.7652470469474792,0.17595623433589935
pure_top_k,1.0,1.0,10,4,25,300,0.12451788783073425,0.5233333333333333,0.8754822015762329,0.1349341869354248
pure_top_k,1.0,1.0,10,5,25,300,0.01301169116050005,0.92,0.9869883060455322,0.04419786483049393
pure_top_k,1.0,1.0,10,6,25,300,0.23642492294311523,0.03333333333333333,0.7635750770568848,0.12727853655815125
pure_top_k,1.0,1.0,10,7,25,300,0.12612849473953247,0.09,0.8738715648651123,0.07449869066476822
pure_top_k,1.0,1.0,10,8,25,300,0.1034344956278801,0.77,0.8965655565261841,0.19157178699970245
pure_top_k,1.0,1.0,10,9,25,300,0.040024325251579285,0.62,0.9599756598472595,0.05120979622006416
pure_top_k,1.0,1.0,10,10,25,300,0.0507255382835865,0.65,0.949274480342865,0.02895837090909481
pure_top_k,1.0,1.0,10,11,25,300,0.2123258262872696,0.57,0.7876741290092468,0.2466217428445816
pure_top_k,1.0,1.0,10,12,25,300,0.1631319224834442,0.12666666666666668,0.8368681073188782,0.08643990755081177
pure_top_k,1.0,1.0,10,13,25,300,0.15505990386009216,0.14,0.8449401259422302,0.08607329428195953
pure_top_k,1.0,1.0,10,14,25,300,0.035109054297208786,0.6666666666666666,0.9648909568786621,0.049734655767679214
pure_top_k,1.0,1.0,10,15,25,300,0.1375800520181656,0.3233333333333333,0.8624199628829956,0.10170365124940872
pure_top_k,1.0,1.0,10,16,25,300,0.08042165637016296,0.7033333333333334,0.9195782542228699,0.12027952820062637
pure_top_k,1.0,1.0,10,17,25,300,0.06631749123334885,0.25666666666666665,0.9336825609207153,0.02630552649497986
pure_top_k,1.0,1.0,10,18,25,300,0.2598373293876648,0.02,0.7401626110076904,0.07964673638343811
pure_top_k,1.0,1.0,10,19,25,300,0.22333122789859772,0.4866666666666667,0.7766687870025635,0.22610698640346527
pure_top_k,1.0,1.0,10,20,25,300,0.14024841785430908,0.03,0.8597515821456909,0.0504540354013443
pure_top_k,1.0,1.0,10,21,25,300,0.16610801219940186,0.09,0.8338919878005981,0.06770919263362885
pure_top_k,1.0,1.0,10,22,25,300,0.11399473994970322,0.14333333333333334,0.8860052227973938,0.05060415714979172
pure_top_k,1.0,1.0,10,23,25,300,0.42678236961364746,0.043333333333333335,0.5732175707817078,0.14837953448295593
pure_top_k,1.0,1.0,10,24,25,300,0.24278827011585236,0.043333333333333335,0.7572116851806641,0.09999693185091019
pure_top_k,1.0,1.0,10,25,25,300,0.12931928038597107,0.1,0.8706806302070618,0.07159820944070816
pure_top_k,1.0,1.0,10,26,25,300,0.08355394750833511,0.3233333333333333,0.9164460301399231,0.05060688778758049
pure_top_k,1.0,1.0,10,27,25,300,0.2796376347541809,0.03666666666666667,0.7203623652458191,0.13311776518821716
pure_top_k,1.0,1.0,10,28,25,300,0.2631588280200958,0.02666666666666667,0.7368412017822266,0.10636920481920242
pure_top_k,1.0,1.0,10,29,25,300,0.24213635921478271,0.0,0.7578636407852173,0.09316590428352356
pure_top_k,1.0,1.0,10,30,25,300,0.132694810628891,0.12333333333333334,0.8673052191734314,0.06104869022965431
pure_top_k,1.0,1.0,10,31,25,300,0.029594948515295982,0.92,0.9704050421714783,0.10052900016307831
pure_top_k,1.0,1.0,10,32,25,300,0.10284977406263351,0.02666666666666667,0.8971501588821411,0.030581317842006683
pure_top_k,1.0,1.0,10,33,25,300,0.06561672687530518,0.32666666666666666,0.93438321352005,0.0387754961848259
pure_top_k,1.0,1.0,10,34,25,300,0.32921963930130005,0.23333333333333334,0.6707803606987,0.20764721930027008
pure_top_k,1.0,1.0,10,35,25,300,0.05860108137130737,0.36666666666666664,0.9413989186286926,0.041718989610672
pure_top_k,1.0,1.0,10,36,25,300,0.06608838587999344,0.35333333333333333,0.9339116215705872,0.03471171110868454
pure_top_k,1.0,1.0,10,37,25,300,0.05245401710271835,0.75,0.9475460052490234,0.10916111618280411
pure_top_k,1.0,1.0,10,38,25,300,0.11799779534339905,0.4,0.8820022344589233,0.10493765026330948
pure_top_k,1.0,1.0,10,39,25,300,0.14981035888195038,0.4,0.8501896262168884,0.13123241066932678
pure_top_k,1.0,1.0,10,40,25,300,0.20471447706222534,0.043333333333333335,0.7952855229377747,0.10063285380601883
pure_top_k,1.0,1.0,10,41,25,300,0.09495119750499725,0.4533333333333333,0.9050488471984863,0.1186068132519722
pure_top_k,1.0,1.0,10,42,25,300,0.010802232660353184,0.92,0.9891977906227112,0.036693230271339417
pure_top_k,1.0,1.0,10,43,25,300,0.2085098773241043,0.24333333333333335,0.7914901375770569,0.1487152874469757
pure_top_k,1.0,1.0,10,44,25,300,0.08900608867406845,0.47,0.9109938740730286,0.13707351684570312
pure_top_k,1.0,1.0,10,45,25,300,0.1522863805294037,0.04666666666666667,0.8477136492729187,0.056695666164159775
pure_top_k,1.0,1.0,10,46,25,300,0.030571091920137405,0.86,0.9694288969039917,0.03518376126885414
pure_top_k,1.0,1.0,10,47,25,300,0.20934292674064636,0.0033333333333333335,0.790657103061676,0.06885440647602081
pure_top_k,1.0,1.0,10,48,25,300,0.06715083122253418,0.58,0.932849109172821,0.08666833490133286
pure_top_k,1.0,1.0,10,49,25,300,0.06454484164714813,0.5233333333333333,0.9354551434516907,0.08256363868713379
pure_top_k,1.0,1.0,15,0,25,300,0.16797396540641785,0.10666666666666667,0.8320260643959045,0.08624736964702606
pure_top_k,1.0,1.0,15,1,25,300,0.12098391354084015,0.12333333333333334,0.879016101360321,0.057335253804922104
pure_top_k,1.0,1.0,15,2,25,300,0.38010862469673157,0.0033333333333333335,0.619891345500946,0.1476958841085434
pure_top_k,1.0,1.0,15,3,25,300,0.3182750940322876,0.056666666666666664,0.6817248463630676,0.13689066469669342
pure_top_k,1.0,1.0,15,4,25,300,0.07994025945663452,0.6666666666666666,0.9200598001480103,0.11324135959148407
pure_top_k,1.0,1.0,15,5,25,300,0.02794058434665203,0.8466666666666667,0.9720593094825745,0.06583459675312042
pure_top_k,1.0,1.0,15,6,25,300,0.19889414310455322,0.056666666666666664,0.8011058568954468,0.09126445651054382
pure_top_k,1.0,1.0,15,7,25,300,0.11184323579072952,0.07333333333333333,0.8881567120552063,0.052481163293123245
pure_top_k,1.0,1.0,15,8,25,300,0.14953354001045227,0.7,0.8504664897918701,0.23293787240982056
